Image,Question,Answer,Predict,EM,Precision,Recall,F1
6469a613547241c,Where is the dish positioned in the frame,in the lower center,in the lower center,1.0,1.0,1.0,1.0
8659c8bf322c959,What is the size of the ham pieces,diced,small,0.0,0.0,0.0,0.0
8659c8bf322c959,What type of seafood is in the bowl,shrimp,shrimp,1.0,1.0,1.0,1.0
f8f3ab847fbd98e,What color are the carrot pieces,orange,orange,1.0,1.0,1.0,1.0
f8f3ab847fbd98e,What is the main liquid in the pot,broth,broth,1.0,1.0,1.0,1.0
f8f3ab847fbd98e,Where are the carrots and celery positioned,on the left,on the,0.0,1.0,0.6666666666666666,0.8
37efc4acb95a4cc,What is the food served in,bowl,bowl,1.0,1.0,1.0,1.0
37efc4acb95a4cc,What color is the lemon wedge,lemon,lemon,1.0,1.0,1.0,1.0
37efc4acb95a4cc,What color is the lemon wedge,yellow,yellow,1.0,1.0,1.0,1.0
37efc4acb95a4cc,Where is the lemon wedge placed in the bowl,on the left side,on the left side,1.0,1.0,1.0,1.0
768d83ac0f75f2c,How are the chicken pieces arranged in the dish,scattered,scattered,1.0,1.0,1.0,1.0
768d83ac0f75f2c,What color is the sauce in the gumbo,brown,brown,1.0,1.0,1.0,1.0
768d83ac0f75f2c,What type of meat is included in the gumbo besides sausage,chicken,meat,0.0,0.0,0.0,0.0
768d83ac0f75f2c,What type of meat is included in the gumbo besides chicken,sausage,sausage,1.0,1.0,1.0,1.0
57fcd575d52b6f1,What color is the pita bread,beige,light brown,0.0,0.0,0.0,0.0
57fcd575d52b6f1,What type of food is shown in the image,gyros,gyro,0.0,0.0,0.0,0.0
57fcd575d52b6f1,What color is the gyro meat,brown,brown,1.0,1.0,1.0,1.0
57fcd575d52b6f1,Where are the gyros mostly arranged in the image,on the left side,in the image,0.0,0.3333333333333333,0.25,0.28571428571428575
57fcd575d52b6f1,What color are the lettuce leaves,green,green,1.0,1.0,1.0,1.0
501fae196787866,What is the texture of the panko crust,crispy,crunchy,0.0,0.0,0.0,0.0
501fae196787866,What type of fish is shown in the image,halibut,white fish,0.0,0.0,0.0,0.0
501fae196787866,What color is the halibut,white,golden yellow in color,0.0,0.0,0.0,0.0
501fae196787866,What color are the beans,green,green,1.0,1.0,1.0,1.0
501fae196787866,Where is the crispy panko crust located,on top,on the,0.0,0.5,0.5,0.5
ef1a71508ed5873,What color is the crust of the halibut,beige,golden brown color,0.0,0.0,0.0,0.0
ef1a71508ed5873,What type of fish is being served,Halibut,white fish,0.0,0.0,0.0,0.0
ef1a71508ed5873,What color is the broccoli,green,green,1.0,1.0,1.0,1.0
ef1a71508ed5873,What is the broccoli located on,on the right,on a plate,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
8a148819c0cb4f0,What color are the halloumi pieces after frying,golden-brown,golden brown,0.0,0.0,0.0,0.0
8a148819c0cb4f0,What type of cheese is being fried,halloumi,halloumi,1.0,1.0,1.0,1.0
8a148819c0cb4f0,What color is the plate,gray,gray,1.0,1.0,1.0,1.0
8a148819c0cb4f0,Where is the lemon slice positioned on the plate,on the left,on the left,1.0,1.0,1.0,1.0
8a148819c0cb4f0,What color is the lemon slice,yellow,yellow,1.0,1.0,1.0,1.0
d0a17cef7c0faf3,What fruit is visible on the surface of the ham,apricot,orange,0.0,0.0,0.0,0.0
d0a17cef7c0faf3,What color is the exterior of the ham,reddish-brown,dark brown color,0.0,0.0,0.0,0.0
d0a17cef7c0faf3,What is next to the ham in the upper right quadrant of the plate,bowl,bowl,1.0,1.0,1.0,1.0
d0a17cef7c0faf3,Where is the bowl of brown sugar sauce located,in the upper right,top right of the,0.0,0.5,0.5,0.5
5d818c429496351,What color is the ham,pink,pink,1.0,1.0,1.0,1.0
5d818c429496351,What type of meat is shown in the image,ham,ham,1.0,1.0,1.0,1.0
cc1e04c85b3b6fb,What color is the ham inside the sandwich,pink,pink,1.0,1.0,1.0,1.0
cc1e04c85b3b6fb,What is the main food item in the image,sandwich,sandwich,1.0,1.0,1.0,1.0
cc1e04c85b3b6fb,What color are the pickle slices,green,green,1.0,1.0,1.0,1.0
cc1e04c85b3b6fb,Where are the food items placed,on a plate,on a plate,1.0,1.0,1.0,1.0
cc1e04c85b3b6fb,What color are the edges of the pickle slices,green,green,1.0,1.0,1.0,1.0
1c1452434772ef5,What is the primary color of the ham slices,pink,pink,1.0,1.0,1.0,1.0
1c1452434772ef5,What type of meat is shown in the image,ham,ham,1.0,1.0,1.0,1.0
1c1452434772ef5,What is the appearance of the edges of some ham slices,caramelized,"dark brown, black",0.0,0.0,0.0,0.0
1c1452434772ef5,Where are the ham slices layered,layered on,layered on,1.0,1.0,1.0,1.0
1c1452434772ef5,What is the ham layered on top of,lettuce,lettuce,1.0,1.0,1.0,1.0
b397bd5d4937bfb,What is the main vegetable in the hash,potato,sweet potato,0.0,0.5,1.0,0.6666666666666666
b397bd5d4937bfb,What color are the cubed sweet potatoes,orange,orange,1.0,1.0,1.0,1.0
b397bd5d4937bfb,Where are the sprigs of dill located,throughout,across,0.0,0.0,0.0,0.0
b397bd5d4937bfb,What color is the yolk of the fried egg,yellow,yellow,1.0,1.0,1.0,1.0
8ba0dca8f0c3725,What color is the Texas Hash,brownish,yellow and orange,0.0,0.0,0.0,0.0
8ba0dca8f0c3725,What is the food served on,plate,white plate,0.0,0.5,1.0,0.6666666666666666
8ba0dca8f0c3725,What color is the melted cheese,yellow,yellow,1.0,1.0,1.0,1.0
8ba0dca8f0c3725,Where are the scallions placed,sprinkled on top,on top,0.0,1.0,0.6666666666666666,0.8
8ba0dca8f0c3725,What color is the plate,white,white,1.0,1.0,1.0,1.0
7e60dd9c05f81e5,What color are the sweet potato cubes,orange,orange,1.0,1.0,1.0,1.0
7e60dd9c05f81e5,What type of vegetable is used in the hash,potato,potato,1.0,1.0,1.0,1.0
7e60dd9c05f81e5,How is the egg prepared,fried,cooked,0.0,0.0,0.0,0.0
7e60dd9c05f81e5,Where is the fried egg placed,on top of,on top of,1.0,1.0,1.0,1.0
7e60dd9c05f81e5,What is the red-colored item in front of the potatoes,bacon,bacon,1.0,1.0,1.0,1.0
bae167eccbe36fa,What food item is shown in the image,hash browns,food item shown,0.0,0.0,0.0,0.0
bae167eccbe36fa,What color is the top of the top left hash brown,golden-brown,light brown color,0.0,0.0,0.0,0.0
bae167eccbe36fa,Are the hash browns touching each other,yes,yes,1.0,1.0,1.0,1.0
bae167eccbe36fa,Where are the hash browns placed,on a plate,on a plate,1.0,1.0,1.0,1.0
9b5b05482f16491,What color are the hash browns,golden-brown,golden brown,0.0,0.0,0.0,0.0
9b5b05482f16491,What are the hash browns served on,plate,plate,1.0,1.0,1.0,1.0
9b5b05482f16491,What color is the rim of the plate,orange,orange,1.0,1.0,1.0,1.0
9b5b05482f16491,What is sprinkled on the white creamy sauce,chives,chives,1.0,1.0,1.0,1.0
71f29ccc1bb79d2,What color are the chicken hearts and mushrooms,brown,brown,1.0,1.0,1.0,1.0
71f29ccc1bb79d2,What type of meat is visible in the image,chicken,rather than meat,0.0,0.0,0.0,0.0
71f29ccc1bb79d2,What color are the round objects in the upper right corner,yellow,yellow,1.0,1.0,1.0,1.0
71f29ccc1bb79d2,"Where are the pale yellow, round objects located in the image",in the upper right,upper right,0.0,1.0,0.5,0.6666666666666666
6af6a4433e4a0c7,What color is the top of the Cornish Game Hen,golden-brown,golden brown,0.0,0.0,0.0,0.0
6af6a4433e4a0c7,What type of bird is shown in the image,hen,hen,1.0,1.0,1.0,1.0
6af6a4433e4a0c7,What color are the darker grains in the rice stuffing,brown,darker,0.0,0.0,0.0,0.0
6af6a4433e4a0c7,Where is the Cornish Game Hen positioned in the image,at the top left,at the top left,1.0,1.0,1.0,1.0
4e8597ee35c2dfd,What type of food is in the bowl,salad,salad,1.0,1.0,1.0,1.0
4e8597ee35c2dfd,What colors are present in the salad dressing,green-white,light green,0.0,0.0,0.0,0.0
4e8597ee35c2dfd,Where is the dressing drizzled,over the salad leaves,the salad,0.0,1.0,0.5,0.6666666666666666
4e8597ee35c2dfd,What vegetable pieces are in the salad,tomatoes,tomatoes,1.0,1.0,1.0,1.0
00bf2bb6e5a159a,What type of beans are clustered on top of the hummus,edamame,edamame,1.0,1.0,1.0,1.0
00bf2bb6e5a159a,What is the base of the dish made of,hummus,hummus,1.0,1.0,1.0,1.0
00bf2bb6e5a159a,What color are the small seeds scattered on the hummus,black,black,1.0,1.0,1.0,1.0
00bf2bb6e5a159a,Where are the edamame beans located,on top of,on top of,1.0,1.0,1.0,1.0
b3642208c36c1c0,What is the color of the hummus,yellow,yellowish-beige,0.0,0.0,0.0,0.0
b3642208c36c1c0,What is the dip in the bowl,hummus,hummus,1.0,1.0,1.0,1.0
b3642208c36c1c0,Where are the crackers placed in relation to the hummus,submerged,right side,0.0,0.0,0.0,0.0
b3642208c36c1c0,What is served alongside the hummus,crackers,crackers,1.0,1.0,1.0,1.0
b3642208c36c1c0,Where are the crackers positioned in the bowl,on the right,on the right,1.0,1.0,1.0,1.0
1d926823e55a19f,What is the hummus served in,bowl,bowl,1.0,1.0,1.0,1.0
1d926823e55a19f,What color is the hummus,brownish-green,light yellow-orange color,0.0,0.0,0.0,0.0
1d926823e55a19f,Where is the bowl situated in the image,towards the top left,top left,0.0,1.0,0.5,0.6666666666666666
3c4a5088c3151a4,What color is the hummus,beige,white,0.0,0.0,0.0,0.0
3c4a5088c3151a4,What is the name of the food in the bowl,hummus,hummus,1.0,1.0,1.0,1.0
3c4a5088c3151a4,What color is the oil in the center of the hummus,yellow,yellow,1.0,1.0,1.0,1.0
3c4a5088c3151a4,What is arranged around the rim of the bowl,tomatoes,tomatoes,1.0,1.0,1.0,1.0
3c4a5088c3151a4,What is dusted on the hummus,spices,paprika and cumin,0.0,0.0,0.0,0.0
8ee85aedb5b644e,What color is the hummus,yellow-beige,yellow-orange,0.0,0.0,0.0,0.0
8ee85aedb5b644e,What is the hummus served in,bowl,bowl,1.0,1.0,1.0,1.0
8ee85aedb5b644e,What color are the carrots,orange,orange,1.0,1.0,1.0,1.0
8ee85aedb5b644e,What is the hummus served with,carrots,carrots,1.0,1.0,1.0,1.0
8ee85aedb5b644e,Where are the carrots placed,on the plate,to the left,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
3d48f6b7482aba6,What color is the jam in the jars,reddish-brown,darker shade,0.0,0.0,0.0,0.0
3d48f6b7482aba6,What containers are used to hold the jam,jars,jars,1.0,1.0,1.0,1.0
3d48f6b7482aba6,Where are the jars positioned in the frame,in the center,in the center,1.0,1.0,1.0,1.0
bbf959f60d3b884,What color is the nectarine jam,orange,orange,1.0,1.0,1.0,1.0
bbf959f60d3b884,What are the jars made of,jars,jars,1.0,1.0,1.0,1.0
bbf959f60d3b884,What material are the lids made of,glass,metal,0.0,0.0,0.0,0.0
bbf959f60d3b884,Where are the jars primarily located,in the center,primarily located,0.0,0.0,0.0,0.0
bbf959f60d3b884,What color is the background,pinkish-white,white,0.0,0.0,0.0,0.0
f065b6f63d2d4a8,Where is the apricot jam located in the image,in the center,in the center,1.0,1.0,1.0,1.0
f065b6f63d2d4a8,Which part of the image contains the jam,bottom half,orange color,0.0,0.0,0.0,0.0
f065b6f63d2d4a8,What color is the apricot jam,orange,orange,1.0,1.0,1.0,1.0
f065b6f63d2d4a8,How would you describe the color of the jam,vibrant,vibrant,1.0,1.0,1.0,1.0
252b508f8033600,What color is the coffee jelly,dark brown,dark brown,1.0,1.0,1.0,1.0
252b508f8033600,What shape are the coffee jelly pieces,cubes,square-shaped,0.0,0.0,0.0,0.0
252b508f8033600,What color is the liquid surrounding the coffee jelly,beige,creamy white color,0.0,0.0,0.0,0.0
252b508f8033600,How are the coffee jelly cubes distributed in the mugs,scattered,distributed randomly throughout,0.0,0.0,0.0,0.0
465a36d85d1bf6d,What color is the jerky,black,"blackened, dark",0.0,0.0,0.0,0.0
465a36d85d1bf6d,What color is the jerky described as,dark,dark,1.0,1.0,1.0,1.0
465a36d85d1bf6d,How is the jerky arranged in the dish,stacked,stacked,1.0,1.0,1.0,1.0
465a36d85d1bf6d,What is the jerky placed in,dish,dish,1.0,1.0,1.0,1.0
465a36d85d1bf6d,Where is the jerky pile located in the frame,in the center,in the middle,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
02649a5833f44cd,What is the primary color of the beef jerky,brown,brown,1.0,1.0,1.0,1.0
02649a5833f44cd,What type of food is shown in the image,beef jerky,beef or pork,0.0,0.3333333333333333,0.5,0.4
02649a5833f44cd,How are the beef jerky pieces arranged in the image,scattered,dark brown in color,0.0,0.0,0.0,0.0
02649a5833f44cd,What color variation is seen in some of the beef jerky pieces,reddish-brown,"brown, reddish",0.0,0.0,0.0,0.0
02649a5833f44cd,Where are the darkest pieces of beef jerky located,around the edges,darkest,0.0,0.0,0.0,0.0
f4559d130566a05,What color are the beef jerky pieces,brown,brown,1.0,1.0,1.0,1.0
f4559d130566a05,What type of food is shown in the image,beef jerky,beef jerky,1.0,1.0,1.0,1.0
f4559d130566a05,How are the beef jerky pieces arranged,overlapping,overlapping,1.0,1.0,1.0,1.0
580723682f5811f,What color is the beef jerky,dark brown,dark brown,1.0,1.0,1.0,1.0
580723682f5811f,Where is the beef jerky located,located inside,located in,0.0,0.5,0.5,0.5
580723682f5811f,What is the beef jerky stored in,jar,glass jars,0.0,0.0,0.0,0.0
580723682f5811f,What is the jar doing on the table,sitting,sitting,1.0,1.0,1.0,1.0
580723682f5811f,What is the table made of,wooden,natural,0.0,0.0,0.0,0.0
fa7d133f1e16b4d,What color is the filling of the pie,yellow-tan,light brown color,0.0,0.0,0.0,0.0
fa7d133f1e16b4d,Where is the pie slice placed,plate,plate,1.0,1.0,1.0,1.0
fa7d133f1e16b4d,What color is the plate,white,white,1.0,1.0,1.0,1.0
fa7d133f1e16b4d,How does the surface of the pie filling appear,glazed,glazed,1.0,1.0,1.0,1.0
331b51dc156ef8d,What is the name of the sandwich in the image,Sloppy Joe,Sloppy Joe,1.0,1.0,1.0,1.0
331b51dc156ef8d,What color is the meat filling in the Sloppy Joe,reddish-brown,reddish-brown,1.0,1.0,1.0,1.0
331b51dc156ef8d,What color are the corn tortilla chips,yellow,yellow,1.0,1.0,1.0,1.0
331b51dc156ef8d,Where is the bottom bun located,on the bottom,bottom,0.0,1.0,0.3333333333333333,0.5
a82943b9e36974d,What color is the top of the bun,golden-brown,golden brown,0.0,0.0,0.0,0.0
a82943b9e36974d,What type of meat is in the filling,chicken,chicken,1.0,1.0,1.0,1.0
a82943b9e36974d,What color is the chicken filling,orange,orange,1.0,1.0,1.0,1.0
a82943b9e36974d,Where are the jalapeño slices placed,on top,on top,1.0,1.0,1.0,1.0
a82943b9e36974d,What is clustered to the right of the Sloppy Joes,chips,chips,1.0,1.0,1.0,1.0
eb3061e9a1207ac,What color is the top bun,golden-brown,light brown,0.0,0.0,0.0,0.0
eb3061e9a1207ac,What is covering the Sloppy Joe filling,bun,bun,1.0,1.0,1.0,1.0
eb3061e9a1207ac,What color is the plate,gray,white,0.0,0.0,0.0,0.0
eb3061e9a1207ac,Where is the filling spilling onto,on a plate,onto the plate,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
df79f56de740b5c,What color is the bun,tan,light brown,0.0,0.0,0.0,0.0
df79f56de740b5c,Is the food served on a bun,bun,bun,1.0,1.0,1.0,1.0
df79f56de740b5c,What color are the kidney beans,red,red,1.0,1.0,1.0,1.0
df79f56de740b5c,Where are the sesame seeds located,on top,on top,1.0,1.0,1.0,1.0
df79f56de740b5c,Are there diced carrots in the filling,diced,diced,1.0,1.0,1.0,1.0
1b262ba9f1f16d2,What color is the sesame seed juice,beige,beige,1.0,1.0,1.0,1.0
1b262ba9f1f16d2,What type of drink is shown in the image,juice,drink,0.0,0.0,0.0,0.0
1b262ba9f1f16d2,Where is the sesame seed juice present,on the table,Sesame seed juice,0.0,0.0,0.0,0.0
1b262ba9f1f16d2,What is the sesame seed juice served in,glass,glass,1.0,1.0,1.0,1.0
1b262ba9f1f16d2,Where is the sesame seed juice located,in a glass,I cannot provide information,0.0,0.0,0.0,0.0
199c11f14158f8f,How would you describe the color of the ginger juice at the bottom,vibrant,vibrant,1.0,1.0,1.0,1.0
199c11f14158f8f,What is the ginger juice served in,glass,glass,1.0,1.0,1.0,1.0
199c11f14158f8f,What color is the lemon twist,yellow,yellow,1.0,1.0,1.0,1.0
27446535c25c7fc,What fruit is used to make the stars,watermelon,watermelon,1.0,1.0,1.0,1.0
27446535c25c7fc,What color are the watermelon stars,pink,pink,1.0,1.0,1.0,1.0
27446535c25c7fc,What fruit is strung together on the skewers,blueberries,fruit,0.0,0.0,0.0,0.0
27446535c25c7fc,What color is the surface the kabobs are placed on,green surface,green surface,1.0,1.0,1.0,1.0
27446535c25c7fc,What holiday do these kabobs represent,4th of July,holiday season,0.0,0.0,0.0,0.0
8046eb3f2ad1d80,What color is the soup broth,golden-brown,golden color,0.0,0.0,0.0,0.0
8046eb3f2ad1d80,How is the kale distributed in the soup,dispersed,distributed throughout the soup,0.0,0.0,0.0,0.0
8046eb3f2ad1d80,What type of vegetable is deep green and present in the soup,kale,kale,1.0,1.0,1.0,1.0
8046eb3f2ad1d80,What is the soup served in,bowl,bowl,1.0,1.0,1.0,1.0
72d522544722a3f,What color are most of the kale chips,green,green,1.0,1.0,1.0,1.0
72d522544722a3f,What type of food is shown in the image,chips,chips,1.0,1.0,1.0,1.0
72d522544722a3f,What is holding the kale chips,bowl,bowl,1.0,1.0,1.0,1.0
72d522544722a3f,Where is the bowl placed,on a wooden surface,on a wooden,0.0,1.0,0.75,0.8571428571428571
72d522544722a3f,What color are the edges of some of the kale chips,brownish,golden brown,0.0,0.0,0.0,0.0
c92064eed9436af,What color is the kale in the dish,dark green,green,0.0,1.0,0.5,0.6666666666666666
c92064eed9436af,What type of vegetable is dark green and cooked in the dish,kale,kale,1.0,1.0,1.0,1.0
c92064eed9436af,What color are the peppers in the dish,red,red,1.0,1.0,1.0,1.0
c92064eed9436af,Where is the wooden spoon located in the pan,on top of,on top of,1.0,1.0,1.0,1.0
7a5730a599a537b,What is the overall appearance of the kebabs,colorful,colorful,1.0,1.0,1.0,1.0
7a5730a599a537b,What type of dish is shown in the image,kebabs,kebabs,1.0,1.0,1.0,1.0
7a5730a599a537b,What color are the beef pieces,red,brown,0.0,0.0,0.0,0.0
7a5730a599a537b,Where are the kebabs placed,on a plate,on a plate,1.0,1.0,1.0,1.0
7a5730a599a537b,What fruit is included in the kebabs,pineapple,pineapple,1.0,1.0,1.0,1.0
7c708793b814120,What color is the plate,white,white,1.0,1.0,1.0,1.0
7c708793b814120,What vegetable is shown in the image,kohlrabi,vegetable,0.0,0.0,0.0,0.0
7c708793b814120,How are the kohlrabi pieces placed on the plate,arranged,visually appealing manner,0.0,0.0,0.0,0.0
7c708793b814120,What color are the roasted edges of the kohlrabi,brown,dark brown color,0.0,0.3333333333333333,1.0,0.5
7c708793b814120,Where are the kohlrabi pieces arranged,on a plate,on a plate,1.0,1.0,1.0,1.0
dfaa2fddbcc3ce6,What color is the serving dish,yellow,gray,0.0,0.0,0.0,0.0
dfaa2fddbcc3ce6,What type of food is the kugel made of,noodles,noodles,1.0,1.0,1.0,1.0
dfaa2fddbcc3ce6,What color are the noodles in the kugel,yellow,yellow,1.0,1.0,1.0,1.0
dfaa2fddbcc3ce6,Where are the flecks of green parsley scattered,on the top,top of,0.0,0.5,0.3333333333333333,0.4
0d03349d96e42ba,What is the dominant color of the Kugel,golden-yellow,golden,0.0,0.0,0.0,0.0
