Image,Question,Answer,Predicted_Answer,EM,Precision,Recall,F1
e26db2540b79be7,What is placed on top of the granita,mint,mint,1.0,1.0,1.0,1.0
56f2be6ebb5a498,What color is the granola,brown,golden brown,0.0,0.5,1.0,0.6666666666666666
56f2be6ebb5a498,What type of food is shown in the image,granola,Granola,1.0,1.0,1.0,1.0
56f2be6ebb5a498,What color are the cranberries in the granola,red,red,1.0,1.0,1.0,1.0
1de8bda867af12d,What is the primary color of the granola,brown,light brown,0.0,0.5,1.0,0.6666666666666666
1de8bda867af12d,What type of food is being described,granola,granola,1.0,1.0,1.0,1.0
1de8bda867af12d,What color are the cranberries in the granola,red,red,1.0,1.0,1.0,1.0
1de8bda867af12d,How are the coconut flakes distributed in the granola,scattered,scattered,1.0,1.0,1.0,1.0
1de8bda867af12d,Where are the almonds located in the granola,in the mixture,on the left,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
c8325a55672f711,What is the color of the creamy sauce,yellow,cream-colored,0.0,0.0,0.0,0.0
c8325a55672f711,What is the main ingredient in the dish,potatoes,potatoes,1.0,1.0,1.0,1.0
c8325a55672f711,What color are the potato slices,yellow,golden brown,0.0,0.0,0.0,0.0
c8325a55672f711,Where are the potatoes placed,in a baking dish,on top of the dish,0.0,0.2,0.25,0.22222222222222224
6469a613547241c,What color is the dish,yellow,blue,0.0,0.0,0.0,0.0
6469a613547241c,What type of container holds the scallops,dish,a dish,0.0,0.5,1.0,0.6666666666666666
6469a613547241c,What color are the scallops,white,white,1.0,1.0,1.0,1.0
6469a613547241c,What is the color of the sauce surrounding the scallops,yellow,white,0.0,0.0,0.0,0.0
6469a613547241c,Where is the dish positioned in the frame,in the lower center,in the bottom half of the image,0.0,0.3333333333333333,0.5,0.4
8659c8bf322c959,What is the size of the ham pieces,diced,small,0.0,0.0,0.0,0.0
8659c8bf322c959,What type of seafood is in the bowl,shrimp,shrimp,1.0,1.0,1.0,1.0
f8f3ab847fbd98e,What color are the carrot pieces,orange,orange,1.0,1.0,1.0,1.0
f8f3ab847fbd98e,What is the main liquid in the pot,broth,broth,1.0,1.0,1.0,1.0
f8f3ab847fbd98e,Where are the carrots and celery positioned,on the left,in the broth,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
37efc4acb95a4cc,What is the food served in,bowl,a bowl,0.0,0.5,1.0,0.6666666666666666
37efc4acb95a4cc,What color is the lemon wedge,lemon,yellow,0.0,0.0,0.0,0.0
37efc4acb95a4cc,What color is the lemon wedge,yellow,yellow,1.0,1.0,1.0,1.0
37efc4acb95a4cc,Where is the lemon wedge placed in the bowl,on the left side,on the left,0.0,1.0,0.75,0.8571428571428571
768d83ac0f75f2c,How are the chicken pieces arranged in the dish,scattered,scattered,1.0,1.0,1.0,1.0
768d83ac0f75f2c,What color is the sauce in the gumbo,brown,brown,1.0,1.0,1.0,1.0
768d83ac0f75f2c,What type of meat is included in the gumbo besides sausage,chicken,chicken,1.0,1.0,1.0,1.0
768d83ac0f75f2c,What type of meat is included in the gumbo besides chicken,sausage,sausage,1.0,1.0,1.0,1.0
57fcd575d52b6f1,What color is the pita bread,beige,white,0.0,0.0,0.0,0.0
57fcd575d52b6f1,What type of food is shown in the image,gyros,pita stuffed with salad,0.0,0.0,0.0,0.0
57fcd575d52b6f1,What color is the gyro meat,brown,brown,1.0,1.0,1.0,1.0
57fcd575d52b6f1,Where are the gyros mostly arranged in the image,on the left side,on the left side,1.0,1.0,1.0,1.0
57fcd575d52b6f1,What color are the lettuce leaves,green,green,1.0,1.0,1.0,1.0
501fae196787866,What is the texture of the panko crust,crispy,crumbly,0.0,0.0,0.0,0.0
501fae196787866,What type of fish is shown in the image,halibut,"there is no fish in the image, there is a piece of cooked fish, but it is not identified",0.0,0.0,0.0,0.0
501fae196787866,What color is the halibut,white,white,1.0,1.0,1.0,1.0
501fae196787866,What color are the beans,green,green,1.0,1.0,1.0,1.0
501fae196787866,Where is the crispy panko crust located,on top,on the fish,0.0,0.3333333333333333,0.5,0.4
ef1a71508ed5873,What color is the crust of the halibut,beige,golden-brown,0.0,0.0,0.0,0.0
ef1a71508ed5873,What type of fish is being served,Halibut,halibut,1.0,1.0,1.0,1.0
ef1a71508ed5873,What color is the broccoli,green,green,1.0,1.0,1.0,1.0
ef1a71508ed5873,What is the broccoli located on,on the right,the plate,0.0,0.5,0.3333333333333333,0.4
8a148819c0cb4f0,What color are the halloumi pieces after frying,golden-brown,golden brown,0.0,0.0,0.0,0.0
8a148819c0cb4f0,What type of cheese is being fried,halloumi,haloumi,0.0,0.0,0.0,0.0
8a148819c0cb4f0,What color is the plate,gray,grey,0.0,0.0,0.0,0.0
8a148819c0cb4f0,Where is the lemon slice positioned on the plate,on the left,left side,0.0,0.5,0.3333333333333333,0.4
8a148819c0cb4f0,What color is the lemon slice,yellow,yellow,1.0,1.0,1.0,1.0
d0a17cef7c0faf3,What fruit is visible on the surface of the ham,apricot,there is no fruit visible on the surface of the ham.,0.0,0.0,0.0,0.0
d0a17cef7c0faf3,What color is the exterior of the ham,reddish-brown,brown,0.0,0.0,0.0,0.0
d0a17cef7c0faf3,What is next to the ham in the upper right quadrant of the plate,bowl,sauce,0.0,0.0,0.0,0.0
d0a17cef7c0faf3,Where is the bowl of brown sugar sauce located,in the upper right,in the top right of the image,0.0,0.5,0.75,0.6
5d818c429496351,What color is the ham,pink,pink,1.0,1.0,1.0,1.0
5d818c429496351,What type of meat is shown in the image,ham,ham,1.0,1.0,1.0,1.0
cc1e04c85b3b6fb,What color is the ham inside the sandwich,pink,pink,1.0,1.0,1.0,1.0
cc1e04c85b3b6fb,What is the main food item in the image,sandwich,pizza,0.0,0.0,0.0,0.0
cc1e04c85b3b6fb,What color are the pickle slices,green,green,1.0,1.0,1.0,1.0
cc1e04c85b3b6fb,Where are the food items placed,on a plate,on a plate,1.0,1.0,1.0,1.0
cc1e04c85b3b6fb,What color are the edges of the pickle slices,green,green,1.0,1.0,1.0,1.0
1c1452434772ef5,What is the primary color of the ham slices,pink,pink,1.0,1.0,1.0,1.0
1c1452434772ef5,What type of meat is shown in the image,ham,pork,0.0,0.0,0.0,0.0
1c1452434772ef5,What is the appearance of the edges of some ham slices,caramelized,charred,0.0,0.0,0.0,0.0
1c1452434772ef5,Where are the ham slices layered,layered on,on top of the salad,0.0,0.2,0.5,0.28571428571428575
1c1452434772ef5,What is the ham layered on top of,lettuce,lettuce,1.0,1.0,1.0,1.0
b397bd5d4937bfb,What is the main vegetable in the hash,potato,sweet potato,0.0,0.5,1.0,0.6666666666666666
b397bd5d4937bfb,What color are the cubed sweet potatoes,orange,orange,1.0,1.0,1.0,1.0
b397bd5d4937bfb,Where are the sprigs of dill located,throughout,sprigs of dill are scattered throughout the plate.,0.0,0.1111111111111111,1.0,0.19999999999999998
b397bd5d4937bfb,What color is the yolk of the fried egg,yellow,yellow,1.0,1.0,1.0,1.0
8ba0dca8f0c3725,What color is the Texas Hash,brownish,brown,0.0,0.0,0.0,0.0
8ba0dca8f0c3725,What is the food served on,plate,a plate,0.0,0.5,1.0,0.6666666666666666
8ba0dca8f0c3725,What color is the melted cheese,yellow,yellow and orange,0.0,0.3333333333333333,1.0,0.5
8ba0dca8f0c3725,Where are the scallions placed,sprinkled on top,scattered on top,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
8ba0dca8f0c3725,What color is the plate,white,white,1.0,1.0,1.0,1.0
7e60dd9c05f81e5,What color are the sweet potato cubes,orange,orange,1.0,1.0,1.0,1.0
7e60dd9c05f81e5,What type of vegetable is used in the hash,potato,potatoes,0.0,0.0,0.0,0.0
7e60dd9c05f81e5,How is the egg prepared,fried,fried,1.0,1.0,1.0,1.0
7e60dd9c05f81e5,Where is the fried egg placed,on top of,on top of the dish,0.0,0.6,1.0,0.7499999999999999
7e60dd9c05f81e5,What is the red-colored item in front of the potatoes,bacon,bacon,1.0,1.0,1.0,1.0
bae167eccbe36fa,What food item is shown in the image,hash browns,"fried cheese, coleslaw, and mocha coffee.",0.0,0.0,0.0,0.0
bae167eccbe36fa,What color is the top of the top left hash brown,golden-brown,golden brown,0.0,0.0,0.0,0.0
bae167eccbe36fa,Are the hash browns touching each other,yes,"No, they are not.",0.0,0.0,0.0,0.0
bae167eccbe36fa,Where are the hash browns placed,on a plate,They are not visible in this image.,0.0,0.0,0.0,0.0
9b5b05482f16491,What color are the hash browns,golden-brown,golden-brown,1.0,1.0,1.0,1.0
9b5b05482f16491,What are the hash browns served on,plate,a plate,0.0,0.5,1.0,0.6666666666666666
9b5b05482f16491,What color is the rim of the plate,orange,orange,1.0,1.0,1.0,1.0
9b5b05482f16491,What is sprinkled on the white creamy sauce,chives,green chives,0.0,0.5,1.0,0.6666666666666666
71f29ccc1bb79d2,What color are the chicken hearts and mushrooms,brown,brown,1.0,1.0,1.0,1.0
71f29ccc1bb79d2,What type of meat is visible in the image,chicken,pork,0.0,0.0,0.0,0.0
71f29ccc1bb79d2,What color are the round objects in the upper right corner,yellow,yellow,1.0,1.0,1.0,1.0
71f29ccc1bb79d2,"Where are the pale yellow, round objects located in the image",in the upper right,"on the right side of the image, behind the dish",0.0,0.2222222222222222,0.5,0.30769230769230765
6af6a4433e4a0c7,What color is the top of the Cornish Game Hen,golden-brown,golden-brown,1.0,1.0,1.0,1.0
6af6a4433e4a0c7,What type of bird is shown in the image,hen,"There is no bird shown in the image, but there is a cooked, whole chicken.",0.0,0.0,0.0,0.0
6af6a4433e4a0c7,What color are the darker grains in the rice stuffing,brown,brown,1.0,1.0,1.0,1.0
6af6a4433e4a0c7,Where is the Cornish Game Hen positioned in the image,at the top left,in the top center of the image,0.0,0.3333333333333333,0.5,0.4
4e8597ee35c2dfd,What type of food is in the bowl,salad,salad,1.0,1.0,1.0,1.0
4e8597ee35c2dfd,What colors are present in the salad dressing,green-white,green and white,0.0,0.0,0.0,0.0
4e8597ee35c2dfd,Where is the dressing drizzled,over the salad leaves,on top of the salad,0.0,0.4,0.5,0.4444444444444445
4e8597ee35c2dfd,What vegetable pieces are in the salad,tomatoes,cherry tomatoes and brussels sprouts,0.0,0.2,1.0,0.33333333333333337
00bf2bb6e5a159a,What type of beans are clustered on top of the hummus,edamame,edamame,1.0,1.0,1.0,1.0
00bf2bb6e5a159a,What is the base of the dish made of,hummus,pasta,0.0,0.0,0.0,0.0
00bf2bb6e5a159a,What color are the small seeds scattered on the hummus,black,black,1.0,1.0,1.0,1.0
00bf2bb6e5a159a,Where are the edamame beans located,on top of,on top of the dish,0.0,0.6,1.0,0.7499999999999999
b3642208c36c1c0,What is the color of the hummus,yellow,beige,0.0,0.0,0.0,0.0
b3642208c36c1c0,What is the dip in the bowl,hummus,"a creamy white sauce, possibly a variation of hummus or a butter sauce",0.0,0.09090909090909091,1.0,0.16666666666666669
b3642208c36c1c0,Where are the crackers placed in relation to the hummus,submerged,on the right,0.0,0.0,0.0,0.0
b3642208c36c1c0,What is served alongside the hummus,crackers,crackers,1.0,1.0,1.0,1.0
b3642208c36c1c0,Where are the crackers positioned in the bowl,on the right,on the right side,0.0,0.75,1.0,0.8571428571428571
1d926823e55a19f,What is the hummus served in,bowl,a bowl,0.0,0.5,1.0,0.6666666666666666
1d926823e55a19f,What color is the hummus,brownish-green,yellow-orange,0.0,0.0,0.0,0.0
1d926823e55a19f,Where is the bowl situated in the image,towards the top left,in the middle,0.0,0.3333333333333333,0.25,0.28571428571428575
3c4a5088c3151a4,What color is the hummus,beige,off-white,0.0,0.0,0.0,0.0
3c4a5088c3151a4,What is the name of the food in the bowl,hummus,Hummus,1.0,1.0,1.0,1.0
3c4a5088c3151a4,What color is the oil in the center of the hummus,yellow,yellow,1.0,1.0,1.0,1.0
3c4a5088c3151a4,What is arranged around the rim of the bowl,tomatoes,slices of tomato,0.0,0.0,0.0,0.0
3c4a5088c3151a4,What is dusted on the hummus,spices,cayenne pepper,0.0,0.0,0.0,0.0
8ee85aedb5b644e,What color is the hummus,yellow-beige,yellowish-beige,0.0,0.0,0.0,0.0
8ee85aedb5b644e,What is the hummus served in,bowl,a bowl,0.0,0.5,1.0,0.6666666666666666
8ee85aedb5b644e,What color are the carrots,orange,orange,1.0,1.0,1.0,1.0
8ee85aedb5b644e,What is the hummus served with,carrots,carrots,1.0,1.0,1.0,1.0
8ee85aedb5b644e,Where are the carrots placed,on the plate,on the plate,1.0,1.0,1.0,1.0
3d48f6b7482aba6,What color is the jam in the jars,reddish-brown,red,0.0,0.0,0.0,0.0
3d48f6b7482aba6,What containers are used to hold the jam,jars,jars,1.0,1.0,1.0,1.0
3d48f6b7482aba6,Where are the jars positioned in the frame,in the center,in a row,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
bbf959f60d3b884,What color is the nectarine jam,orange,orange,1.0,1.0,1.0,1.0
bbf959f60d3b884,What are the jars made of,jars,glass,0.0,0.0,0.0,0.0
bbf959f60d3b884,What material are the lids made of,glass,metal,0.0,0.0,0.0,0.0
bbf959f60d3b884,Where are the jars primarily located,in the center,on the right,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
bbf959f60d3b884,What color is the background,pinkish-white,white,0.0,0.0,0.0,0.0
f065b6f63d2d4a8,Where is the apricot jam located in the image,in the center,there is no apricot jam in the image.,0.0,0.2222222222222222,0.6666666666666666,0.3333333333333333
f065b6f63d2d4a8,Which part of the image contains the jam,bottom half,The mason jar contains the jam.,0.0,0.0,0.0,0.0
f065b6f63d2d4a8,What color is the apricot jam,orange,orange,1.0,1.0,1.0,1.0
f065b6f63d2d4a8,How would you describe the color of the jam,vibrant,orange,0.0,0.0,0.0,0.0
38ebbd7b792ff0d,What are the jars made of,glass,glass,1.0,1.0,1.0,1.0
38ebbd7b792ff0d,What fruit is used to make the jam,papaya,pineapple,0.0,0.0,0.0,0.0
38ebbd7b792ff0d,How would you describe the papaya used in the jam,fresh,orange,0.0,0.0,0.0,0.0
38ebbd7b792ff0d,Where are the jars placed,on a white cloth,on the counter,0.0,0.3333333333333333,0.25,0.28571428571428575
252b508f8033600,What color is the coffee jelly,dark brown,dark brown,1.0,1.0,1.0,1.0
252b508f8033600,What shape are the coffee jelly pieces,cubes,square,0.0,0.0,0.0,0.0
252b508f8033600,What color is the liquid surrounding the coffee jelly,beige,cream-colored,0.0,0.0,0.0,0.0
252b508f8033600,How are the coffee jelly cubes distributed in the mugs,scattered,they are scattered throughout the coffee,0.0,0.16666666666666666,1.0,0.2857142857142857
465a36d85d1bf6d,What color is the jerky,black,dark brown,0.0,0.0,0.0,0.0
465a36d85d1bf6d,What color is the jerky described as,dark,dark brown,0.0,0.5,1.0,0.6666666666666666
465a36d85d1bf6d,How is the jerky arranged in the dish,stacked,stacked,1.0,1.0,1.0,1.0
465a36d85d1bf6d,What is the jerky placed in,dish,a white dish,0.0,0.3333333333333333,1.0,0.5
465a36d85d1bf6d,Where is the jerky pile located in the frame,in the center,in the center,1.0,1.0,1.0,1.0
02649a5833f44cd,What is the primary color of the beef jerky,brown,dark brown,0.0,0.5,1.0,0.6666666666666666
02649a5833f44cd,What type of food is shown in the image,beef jerky,"The food in the image appears to be a plate of food that is made up of meat and vegetables. The meat is dark brown and appears to be cooked, possibly grilled or fried. There are also some vegetables visible, including what looks like Brussels sprouts and onions. The dish is served on a plate, and it",0.0,0.0,0.0,0.0
02649a5833f44cd,How are the beef jerky pieces arranged in the image,scattered,in a pile,0.0,0.0,0.0,0.0
02649a5833f44cd,What color variation is seen in some of the beef jerky pieces,reddish-brown,brown,0.0,0.0,0.0,0.0
02649a5833f44cd,Where are the darkest pieces of beef jerky located,around the edges,in the back,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
f4559d130566a05,What color are the beef jerky pieces,brown,dark brown,0.0,0.5,1.0,0.6666666666666666
f4559d130566a05,What type of food is shown in the image,beef jerky,Beef jerky,1.0,1.0,1.0,1.0
f4559d130566a05,How are the beef jerky pieces arranged,overlapping,random,0.0,0.0,0.0,0.0
580723682f5811f,What color is the beef jerky,dark brown,brown,0.0,1.0,0.5,0.6666666666666666
580723682f5811f,Where is the beef jerky located,located inside,in the tin,0.0,0.0,0.0,0.0
580723682f5811f,What is the beef jerky stored in,jar,a jar,0.0,0.5,1.0,0.6666666666666666
580723682f5811f,What is the jar doing on the table,sitting,holding the bacon,0.0,0.0,0.0,0.0
580723682f5811f,What is the table made of,wooden,wood,0.0,0.0,0.0,0.0
fa7d133f1e16b4d,What color is the filling of the pie,yellow-tan,tan,0.0,0.0,0.0,0.0
fa7d133f1e16b4d,Where is the pie slice placed,plate,on a plate,0.0,0.3333333333333333,1.0,0.5
fa7d133f1e16b4d,What color is the plate,white,white with a black design,0.0,0.2,1.0,0.33333333333333337
fa7d133f1e16b4d,How does the surface of the pie filling appear,glazed,shiny,0.0,0.0,0.0,0.0
331b51dc156ef8d,What is the name of the sandwich in the image,Sloppy Joe,sloppy joe,1.0,1.0,1.0,1.0
331b51dc156ef8d,What color is the meat filling in the Sloppy Joe,reddish-brown,red-brown,0.0,0.0,0.0,0.0
331b51dc156ef8d,What color are the corn tortilla chips,yellow,yellow,1.0,1.0,1.0,1.0
331b51dc156ef8d,Where is the bottom bun located,on the bottom,under the toppings,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
a82943b9e36974d,What color is the top of the bun,golden-brown,golden-brown,1.0,1.0,1.0,1.0
a82943b9e36974d,What type of meat is in the filling,chicken,chicken,1.0,1.0,1.0,1.0
a82943b9e36974d,What color is the chicken filling,orange,orange,1.0,1.0,1.0,1.0
a82943b9e36974d,Where are the jalapeño slices placed,on top,on the sandwich,0.0,0.3333333333333333,0.5,0.4
a82943b9e36974d,What is clustered to the right of the Sloppy Joes,chips,chips,1.0,1.0,1.0,1.0
eb3061e9a1207ac,What color is the top bun,golden-brown,light brown,0.0,0.0,0.0,0.0
eb3061e9a1207ac,What is covering the Sloppy Joe filling,bun,a bun,0.0,0.5,1.0,0.6666666666666666
eb3061e9a1207ac,What color is the plate,gray,white,0.0,0.0,0.0,0.0
eb3061e9a1207ac,Where is the filling spilling onto,on a plate,the plate,0.0,0.5,0.3333333333333333,0.4
df79f56de740b5c,What color is the bun,tan,white,0.0,0.0,0.0,0.0
df79f56de740b5c,Is the food served on a bun,bun,yes,0.0,0.0,0.0,0.0
df79f56de740b5c,What color are the kidney beans,red,red,1.0,1.0,1.0,1.0
df79f56de740b5c,Where are the sesame seeds located,on top,on top of the bun,0.0,0.4,1.0,0.5714285714285715
