Image,Question,Answer,Predict,gpt_score
8ee85aedb5b644e,What is the hummus served in,bowl,bowl,1.0
8ee85aedb5b644e,What color are the carrots,orange,orange,1.0
8ee85aedb5b644e,What is the hummus served with,carrots,carrots,1.0
8ee85aedb5b644e,Where are the carrots placed,on the plate,on a plate,0.9
3d48f6b7482aba6,What color is the jam in the jars,reddish-brown,reddish-brown,1.0
3d48f6b7482aba6,What containers are used to hold the jam,jars,jars,1.0
3d48f6b7482aba6,Where are the jars positioned in the frame,in the center,in the center,1.0
bbf959f60d3b884,What color is the nectarine jam,orange,orange,1.0
bbf959f60d3b884,What are the jars made of,jars,jars,1.0
bbf959f60d3b884,What material are the lids made of,glass,glass,1.0
bbf959f60d3b884,Where are the jars primarily located,in the center,on the left,0.2
bbf959f60d3b884,What color is the background,pinkish-white,white,0.7
f065b6f63d2d4a8,Where is the apricot jam located in the image,in the center,in the center,1.0
f065b6f63d2d4a8,Which part of the image contains the jam,bottom half,jar,0.2
f065b6f63d2d4a8,What color is the apricot jam,orange,orange,1.0
f065b6f63d2d4a8,How would you describe the color of the jam,vibrant,vibrant,1.0
38ebbd7b792ff0d,What are the jars made of,glass,jars,0.4
38ebbd7b792ff0d,What fruit is used to make the jam,papaya,peach,0.2
38ebbd7b792ff0d,How would you describe the papaya used in the jam,fresh,fresh,1.0
38ebbd7b792ff0d,Where are the jars placed,on a white cloth,on a wooden surface,0.2
252b508f8033600,What color is the coffee jelly,dark brown,brown,0.7
252b508f8033600,What shape are the coffee jelly pieces,cubes,triangular,0.1
252b508f8033600,What color is the liquid surrounding the coffee jelly,beige,brown,0.6
252b508f8033600,How are the coffee jelly cubes distributed in the mugs,scattered,scattered,1.0
465a36d85d1bf6d,What color is the jerky,black,brown,0.2
465a36d85d1bf6d,What color is the jerky described as,dark,reddish-brown,0.3
465a36d85d1bf6d,How is the jerky arranged in the dish,stacked,arranged,0.7
465a36d85d1bf6d,What is the jerky placed in,dish,bowl,0.5
465a36d85d1bf6d,Where is the jerky pile located in the frame,in the center,in the center,1.0
02649a5833f44cd,What is the primary color of the beef jerky,brown,brown,1.0
02649a5833f44cd,What type of food is shown in the image,beef jerky,meat,0.6
02649a5833f44cd,How are the beef jerky pieces arranged in the image,scattered,scattered,1.0
02649a5833f44cd,What color variation is seen in some of the beef jerky pieces,reddish-brown,white,0.1
02649a5833f44cd,Where are the darkest pieces of beef jerky located,around the edges,on the left,0.2
f4559d130566a05,What color are the beef jerky pieces,brown,brown,1.0
f4559d130566a05,What type of food is shown in the image,beef jerky,meat,0.6
f4559d130566a05,How are the beef jerky pieces arranged,overlapping,stacked,0.3
580723682f5811f,What color is the beef jerky,dark brown,brown,0.7
580723682f5811f,Where is the beef jerky located,located inside,jar,0.2
580723682f5811f,What is the beef jerky stored in,jar,jar,1.0
580723682f5811f,What is the jar doing on the table,sitting,filling,0.1
580723682f5811f,What is the table made of,wooden,wooden,1.0
fa7d133f1e16b4d,What color is the filling of the pie,yellow-tan,yellow,0.7
fa7d133f1e16b4d,Where is the pie slice placed,plate,on a plate,0.5
fa7d133f1e16b4d,What color is the plate,white,white,1.0
fa7d133f1e16b4d,How does the surface of the pie filling appear,glazed,textured,0.2
331b51dc156ef8d,What is the name of the sandwich in the image,Sloppy Joe,sandwich,0.7
331b51dc156ef8d,What color is the meat filling in the Sloppy Joe,reddish-brown,reddish-brown,1.0
331b51dc156ef8d,What color are the corn tortilla chips,yellow,yellow,1.0
331b51dc156ef8d,Where is the bottom bun located,on the bottom,located,0.2
a82943b9e36974d,What color is the top of the bun,golden-brown,tan,0.7
a82943b9e36974d,What type of meat is in the filling,chicken,chicken,1.0
a82943b9e36974d,What color is the chicken filling,orange,brown,0.2
a82943b9e36974d,Where are the jalapeño slices placed,on top,on top of,0.9
a82943b9e36974d,What is clustered to the right of the Sloppy Joes,chips,chips,1.0
eb3061e9a1207ac,What color is the top bun,golden-brown,brown,0.7
eb3061e9a1207ac,What is covering the Sloppy Joe filling,bun,covering,0.1
eb3061e9a1207ac,What color is the plate,gray,white,0.1
eb3061e9a1207ac,Where is the filling spilling onto,on a plate,on top,0.3
df79f56de740b5c,What color is the bun,tan,tan,1.0
df79f56de740b5c,Is the food served on a bun,bun,sandwich,0.3
df79f56de740b5c,What color are the kidney beans,red,red,1.0
df79f56de740b5c,Where are the sesame seeds located,on top,on top,1.0
df79f56de740b5c,Are there diced carrots in the filling,diced,orange,0.1
1b262ba9f1f16d2,What color is the sesame seed juice,beige,beige,1.0
1b262ba9f1f16d2,What type of drink is shown in the image,juice,smoothie,0.6
1b262ba9f1f16d2,Where is the sesame seed juice present,on the table,in the center,0.3
1b262ba9f1f16d2,What is the sesame seed juice served in,glass,glass,1.0
1b262ba9f1f16d2,Where is the sesame seed juice located,in a glass,located,0.2
199c11f14158f8f,How would you describe the color of the ginger juice at the bottom,vibrant,vibrant,1.0
199c11f14158f8f,What is the ginger juice served in,glass,glass,1.0
199c11f14158f8f,What color is the lemon twist,yellow,yellow,1.0
27446535c25c7fc,What fruit is used to make the stars,watermelon,blueberries,0.1
27446535c25c7fc,What color are the watermelon stars,pink,orange,0.1
27446535c25c7fc,What fruit is strung together on the skewers,blueberries,blueberries,1.0
27446535c25c7fc,What color is the surface the kabobs are placed on,green surface,green,0.7
27446535c25c7fc,What holiday do these kabobs represent,4th of July,Christmas,0.1
8046eb3f2ad1d80,What color is the soup broth,golden-brown,reddish-brown,0.6
8046eb3f2ad1d80,How is the kale distributed in the soup,dispersed,scattered,0.9
8046eb3f2ad1d80,What type of vegetable is deep green and present in the soup,kale,spinach,0.5
8046eb3f2ad1d80,What is the soup served in,bowl,bowl,1.0
72d522544722a3f,What color are most of the kale chips,green,green,1.0
72d522544722a3f,What type of food is shown in the image,chips,salad,0.2
72d522544722a3f,What is holding the kale chips,bowl,bowl,1.0
72d522544722a3f,Where is the bowl placed,on a wooden surface,on a wooden surface,1.0
72d522544722a3f,What color are the edges of some of the kale chips,brownish,green,0.1
c92064eed9436af,What color is the kale in the dish,dark green,green,0.7
c92064eed9436af,What type of vegetable is dark green and cooked in the dish,kale,spinach,0.6
c92064eed9436af,What color are the peppers in the dish,red,red,1.0
c92064eed9436af,Where is the wooden spoon located in the pan,on top of,in the center,0.3
7a5730a599a537b,What is the overall appearance of the kebabs,colorful,colorful,1.0
7a5730a599a537b,What type of dish is shown in the image,kebabs,vegetables,0.2
7a5730a599a537b,What color are the beef pieces,red,brown,0.2
7a5730a599a537b,Where are the kebabs placed,on a plate,on a plate,1.0
7a5730a599a537b,What fruit is included in the kebabs,pineapple,pineapple,1.0
7c708793b814120,What color is the plate,white,white,1.0
7c708793b814120,What vegetable is shown in the image,kohlrabi,potatoes,0.2
7c708793b814120,How are the kohlrabi pieces placed on the plate,arranged,arranged,1.0
7c708793b814120,What color are the roasted edges of the kohlrabi,brown,brown,1.0
7c708793b814120,Where are the kohlrabi pieces arranged,on a plate,on a plate,1.0
dfaa2fddbcc3ce6,What color is the serving dish,yellow,gray,0.1
dfaa2fddbcc3ce6,What type of food is the kugel made of,noodles,pasta,0.9
dfaa2fddbcc3ce6,What color are the noodles in the kugel,yellow,yellow,1.0
dfaa2fddbcc3ce6,Where are the flecks of green parsley scattered,on the top,across the top,0.6
0d03349d96e42ba,What is the dominant color of the Kugel,golden-yellow,golden-brown,0.7
0d03349d96e42ba,What process is the Kugel undergoing in the dish,baking,baking,1.0
0d03349d96e42ba,What is sprinkled on the surface of the Kugel,sprinkling,sprinkled,0.7
0d03349d96e42ba,What is the main ingredient visible throughout the Kugel,noodles,cheese,0.1
0d03349d96e42ba,What color are the darker elements interspersed throughout the Kugel,brown,brown,1.0
e2f49a9c9cea5ea,What color is the lamb,brown,brown,1.0
e2f49a9c9cea5ea,What type of meat is centrally located in the image,lamb,turkey,0.2
e2f49a9c9cea5ea,Where is the lamb nestled,in the center,pot,0.1
ef59e3403eff7c8,What is the color of the broth in the stew,reddish-brown,reddish-brown,1.0
ef59e3403eff7c8,What type of dish is the lamb being cooked in,stew,soup,0.6
ef59e3403eff7c8,What does the broth do to the spaces between the solid ingredients,fills,fills,1.0
ef59e3403eff7c8,What is the color of the bowl containing the stew,white,white,1.0
ef59e3403eff7c8,Where are the lamb pieces located in the stew,throughout the stew,in the center,0.2
cba8c4178e2f10e,What color is the plate the lamb shanks are served on,white,white,1.0
cba8c4178e2f10e,What type of meat is featured in the dish,lamb,chicken,0.2
cba8c4178e2f10e,What color is the lamb shank,brown,brown,1.0
cba8c4178e2f10e,Where are the diced carrots located,scattered around,on top of,0.1
d1f69026ce3c901,What type of meat is shown in the image,lamb,beef,0.1
d1f69026ce3c901,What does the color of the lamb shank exhibit,gradient,caramelized,0.1
d1f69026ce3c901,What color is the sauce surrounding the lamb shanks,brown,brown,1.0
d1f69026ce3c901,What are the translucent pieces in the sauce,onions,meat,0.1
d1f69026ce3c901,How are the onions described in the image,cooked,cooked,1.0
cbd2b9ac8a823d3,What color is the bowl holding the lasagna,orange,red,0.2
cbd2b9ac8a823d3,What type of dish is being served in the bowl,lasagna,soup,0.1
cbd2b9ac8a823d3,What is the texture of the sauce on the lasagna,creamy,creamy,1.0
cbd2b9ac8a823d3,What color is the sauce covering the pasta,white,white,1.0
cbd2b9ac8a823d3,Where are the specks of black pepper located,on the surface,on top,0.7
f5fb0df40b092f8,What color is the top layer of the lasagna,golden-brown,orange,0.4
f5fb0df40b092f8,What type of dish is shown in the image,lasagna,lasagna,1.0
f5fb0df40b092f8,What color is the stovetop,black,black,1.0
f5fb0df40b092f8,Where is the lasagna placed,on a black stovetop,on a baking sheet,0.5
f5fb0df40b092f8,What color are the visible interior layers of the lasagna,green,yellow,0.2
e3a012097af2a98,What color is the lettuce,green,green,1.0
e3a012097af2a98,What type of dish is being described,lasagna,salad,0.2
e3a012097af2a98,What color are the diced tomatoes,red,red,1.0
e3a012097af2a98,What color is the melted cheddar cheese,yellow,orange,0.3
e3a012097af2a98,Where is the lasagna resting,on top of,on a plate,0.5
114e30b0121f8ac,What fruit is used to make the lassi,banana,lemon,0.1
114e30b0121f8ac,What color is the straw,yellow,yellow,1.0
114e30b0121f8ac,Where is the straw placed in the glass,on the left,on top of,0.2
114e30b0121f8ac,What color is the mint garnish,green,green,1.0
2836bea848092dc,What is the color of the glass,clear,clear,1.0
2836bea848092dc,What color is the spiced mango lassi,yellow,brown,0.2
2836bea848092dc,Where is the straw inserted,into the lassi,inserted,0.1
2836bea848092dc,What color are the leaves in the backdrop,green,green,1.0
44bbcb71225e21a,What is the color of the glass mugs,transparent,clear,0.9
44bbcb71225e21a,What color is the tray,white,white,1.0
44bbcb71225e21a,What is the primary color of the Eggnog Lattes,tan,brown,0.3
44bbcb71225e21a,Where are the mugs situated,on a plate,on a plate,1.0
9eef702c19b23dd,What color is the foam on the latte,white,white,1.0
9eef702c19b23dd,What color is the latte,tan,beige,0.5
9eef702c19b23dd,Where is the shaved white chocolate placed,on top of,on top of,1.0
9eef702c19b23dd,What fruit is placed to the left of the plate,strawberry,strawberries,0.9
c5cc39a0e3818c9,What color is the cup,white,white,1.0
c5cc39a0e3818c9,What type of drink is in the cup,latte,coffee,0.7
c5cc39a0e3818c9,What does the latte have on top of the foam,shaved chocolate,sprinkled,0.2
c5cc39a0e3818c9,What color is the bottom layer of the latte,brown,white,0.1
c5cc39a0e3818c9,Where is the dusting of brown spice located,on top of,on top,0.9
266ba9144fa1bca,What color is the pie filling,yellow,yellow,1.0
266ba9144fa1bca,Where does the pie filling sit,in the center,sits,0.2
266ba9144fa1bca,What is the dessert described in the image,pie,pie,1.0
266ba9144fa1bca,What shape is the pie slice,triangular,triangular,1.0
266ba9144fa1bca,Where is the whipped cream located,on the top,on top of,0.7
aacd533122666f9,What fruit is the cream made from,lemon,lemon,1.0
aacd533122666f9,What color is the lemon cream,yellow,yellow,1.0
aacd533122666f9,What utensil is partially submerged in the cream,spoon,spoon,1.0
db621f115a77b33,What color is the lemon curd in the jar closer to the viewer,yellow,yellow,1.0
db621f115a77b33,What containers are used to hold the lemon curd,jars,jars,1.0
db621f115a77b33,What is the name of the food in the jars,lemon curd,hummus,0.1
db621f115a77b33,Where is the spoon placed,on the tray,on top of,0.3
87435fc8c3e3be1,What color are the cookies,tan,golden-brown,0.6
87435fc8c3e3be1,What type of food is shown in the image,cookies,cookies,1.0
87435fc8c3e3be1,Where are the cookies placed,on a sheet,on a baking sheet,0.9
c52015fe496e29e,What color is the strawberry lemonade,pink,pink,1.0
c52015fe496e29e,What fruit is used in the drink,strawberry,watermelon,0.2
c52015fe496e29e,What color is the lemon slice,yellow,yellow,1.0
c52015fe496e29e,Where is the lemon slice placed,on the rim,on the rim,1.0
8db7653c1d3620f,What is the drink in the glass mug,Lemonade,cocktail,0.5
8db7653c1d3620f,What is the glass mug filled with,Lemonade,filled,0.2
8db7653c1d3620f,What color is the lemonade,yellow,yellow,1.0
8db7653c1d3620f,What color is the wooden board,brown,brown,1.0
45f6c70dda5c055,What color are the Colombian lentils,brown,brown,1.0
45f6c70dda5c055,What type of food is mostly brown in color,lentils,soup,0.3
45f6c70dda5c055,Are the lentils clearly seen in the broth,visible,visible,1.0
45f6c70dda5c055,What is the color of the broth-like liquid,light brown,brown,0.8
45f6c70dda5c055,Where are the lentils located in the image,dispersed,in the center,0.1
3667b2d7425ac3b,What color are the lentils in the bowl,yellowish-orange,green,0.2
3667b2d7425ac3b,What is the base ingredient in the bowl,lentils,soup,0.3
3667b2d7425ac3b,How are the lentils distributed in the bowl,dispersed,scattered,0.9
3667b2d7425ac3b,What color is the kale in the bowl,green,green,1.0
3667b2d7425ac3b,Where is the kale primarily concentrated in the bowl,dispersed,in the center,0.1
7dcecb69aa246fa,What color are the diced tomatoes in the salad,red,red,1.0
7dcecb69aa246fa,What color are the fresh herbs in the salad,green,green,1.0
7dcecb69aa246fa,What color are the lentils in the salad,orange-brown,yellow,0.2
