Image,Question,Answer,Predict,gpt_score
7e60dd9c05f81e5,How is the egg prepared,fried,over easy,0.2
7e60dd9c05f81e5,Where is the fried egg placed,on top of,on top of the hash,0.9
7e60dd9c05f81e5,What is the red-colored item in front of the potatoes,bacon,bacon,1.0
bae167eccbe36fa,What food item is shown in the image,hash browns,fish cakes,0.1
bae167eccbe36fa,What color is the top of the top left hash brown,golden-brown,golden brown,1.0
bae167eccbe36fa,Are the hash browns touching each other,yes,"yes, they are touching",0.5
bae167eccbe36fa,Where are the hash browns placed,on a plate,on a white plate,0.9
9b5b05482f16491,What color are the hash browns,golden-brown,the hash browns are golden brown,1.0
9b5b05482f16491,What are the hash browns served on,plate,a plate,1.0
9b5b05482f16491,What color is the rim of the plate,orange,the rim of the plate is orange,0.7
9b5b05482f16491,What is sprinkled on the white creamy sauce,chives,chives,1.0
71f29ccc1bb79d2,What color are the chicken hearts and mushrooms,brown,brown,1.0
71f29ccc1bb79d2,What type of meat is visible in the image,chicken,the meat in the image is beef,0.0
71f29ccc1bb79d2,What color are the round objects in the upper right corner,yellow,yellow,1.0
71f29ccc1bb79d2,"Where are the pale yellow, round objects located in the image",in the upper right,in the background,0.2
6af6a4433e4a0c7,What color is the top of the Cornish Game Hen,golden-brown,golden brown,1.0
6af6a4433e4a0c7,What type of bird is shown in the image,hen,cornish hen,0.7
6af6a4433e4a0c7,What color are the darker grains in the rice stuffing,brown,brown,1.0
6af6a4433e4a0c7,Where is the Cornish Game Hen positioned in the image,at the top left,upper right side,0.2
4e8597ee35c2dfd,What type of food is in the bowl,salad,a salad with vegetables,1.0
4e8597ee35c2dfd,What colors are present in the salad dressing,green-white,green and white,0.9
4e8597ee35c2dfd,Where is the dressing drizzled,over the salad leaves,the dressing is drizzled on top,0.4
4e8597ee35c2dfd,What vegetable pieces are in the salad,tomatoes,tomato pieces are in the salad,0.6
00bf2bb6e5a159a,What type of beans are clustered on top of the hummus,edamame,edamame,1.0
00bf2bb6e5a159a,What is the base of the dish made of,hummus,edamame hummus,0.7
00bf2bb6e5a159a,What color are the small seeds scattered on the hummus,black,the small seeds scattered on the hummus are black,0.7
00bf2bb6e5a159a,Where are the edamame beans located,on top of,in the middle of hummus,0.1
b3642208c36c1c0,What is the color of the hummus,yellow,the color of the hummus is beige,0.2
b3642208c36c1c0,What is the dip in the bowl,hummus,hummus dip,0.9
b3642208c36c1c0,Where are the crackers placed in relation to the hummus,submerged,in the upper right corner,0.1
b3642208c36c1c0,What is served alongside the hummus,crackers,crackers,1.0
b3642208c36c1c0,Where are the crackers positioned in the bowl,on the right,behind the hummus,0.2
1d926823e55a19f,What is the hummus served in,bowl,a white ceramic bowl,0.9
1d926823e55a19f,What color is the hummus,brownish-green,the hummus is brown,0.5
1d926823e55a19f,Where is the bowl situated in the image,towards the top left,middle of the plate,0.2
3c4a5088c3151a4,What color is the hummus,beige,the hummus is white,0.1
3c4a5088c3151a4,What is the name of the food in the bowl,hummus,hummus,1.0
3c4a5088c3151a4,What color is the oil in the center of the hummus,yellow,yellow,1.0
3c4a5088c3151a4,What is arranged around the rim of the bowl,tomatoes,tomato slices are arranged around the rim,0.5
3c4a5088c3151a4,What is dusted on the hummus,spices,cumin,0.7
8ee85aedb5b644e,What color is the hummus,yellow-beige,the hummus is orange,0.2
8ee85aedb5b644e,What is the hummus served in,bowl,a black ceramic bowl,0.9
8ee85aedb5b644e,What color are the carrots,orange,orange,1.0
8ee85aedb5b644e,What is the hummus served with,carrots,carrots,1.0
8ee85aedb5b644e,Where are the carrots placed,on the plate,next to the hummus bowl,0.2
3d48f6b7482aba6,What color is the jam in the jars,reddish-brown,red,0.7
3d48f6b7482aba6,What containers are used to hold the jam,jars,glass jars with metal lids,0.7
3d48f6b7482aba6,Where are the jars positioned in the frame,in the center,in the foreground,0.3
bbf959f60d3b884,What color is the nectarine jam,orange,orange,1.0
bbf959f60d3b884,What are the jars made of,jars,glass with metal lids,0.4
bbf959f60d3b884,What material are the lids made of,glass,the lids are made of **tin**,0.1
bbf959f60d3b884,Where are the jars primarily located,in the center,against the wall,0.2
bbf959f60d3b884,What color is the background,pinkish-white,the background is white,0.3
f065b6f63d2d4a8,Where is the apricot jam located in the image,in the center,in the middle of the jar,0.6
f065b6f63d2d4a8,Which part of the image contains the jam,bottom half,the jar,0.2
f065b6f63d2d4a8,What color is the apricot jam,orange,orange,1.0
f065b6f63d2d4a8,How would you describe the color of the jam,vibrant,the color of the jam is orange,0.2
38ebbd7b792ff0d,What are the jars made of,glass,glass,1.0
38ebbd7b792ff0d,What fruit is used to make the jam,papaya,pineapple,0.2
38ebbd7b792ff0d,How would you describe the papaya used in the jam,fresh,the papaya used in the jam appears to be **ripe and orange in color**,0.2
38ebbd7b792ff0d,Where are the jars placed,on a white cloth,the jars are placed on a granite countertop,0.2
252b508f8033600,What color is the coffee jelly,dark brown,the coffee jelly is black,0.3
252b508f8033600,What shape are the coffee jelly pieces,cubes,square,0.5
252b508f8033600,What color is the liquid surrounding the coffee jelly,beige,the liquid surrounding the coffee jelly is white,0.1
252b508f8033600,How are the coffee jelly cubes distributed in the mugs,scattered,the coffee jelly cubes are evenly distributed,0.2
465a36d85d1bf6d,What color is the jerky,black,the jerky is dark brown,0.2
465a36d85d1bf6d,What color is the jerky described as,dark,black,0.9
465a36d85d1bf6d,How is the jerky arranged in the dish,stacked,the jerky is arranged in a stack,0.7
465a36d85d1bf6d,What is the jerky placed in,dish,a white rectangular dish,0.7
465a36d85d1bf6d,Where is the jerky pile located in the frame,in the center,bottom right corner,0.1
02649a5833f44cd,What is the primary color of the beef jerky,brown,the primary color of the beef jerky is brown,0.7
02649a5833f44cd,What type of food is shown in the image,beef jerky,roasted meat,0.7
02649a5833f44cd,How are the beef jerky pieces arranged in the image,scattered,the beef jerky pieces are arranged in a **random** manner,0.4
02649a5833f44cd,What color variation is seen in some of the beef jerky pieces,reddish-brown,"the beef jerky pieces display a range of brown colors, with some exhibiting a lighter shade",0.5
02649a5833f44cd,Where are the darkest pieces of beef jerky located,around the edges,the darkest pieces of beef jerky are located in the middle,0.1
f4559d130566a05,What color are the beef jerky pieces,brown,brown,1.0
f4559d130566a05,What type of food is shown in the image,beef jerky,beef jerky,1.0
f4559d130566a05,How are the beef jerky pieces arranged,overlapping,the beef jerky pieces are arranged in a **random** fashion,0.2
580723682f5811f,What color is the beef jerky,dark brown,brown,0.7
580723682f5811f,Where is the beef jerky located,located inside,in a glass jar,0.3
580723682f5811f,What is the beef jerky stored in,jar,a mason jar,0.9
580723682f5811f,What is the jar doing on the table,sitting,the jar is holding beef jerky,0.1
580723682f5811f,What is the table made of,wooden,wood,0.9
fa7d133f1e16b4d,What color is the filling of the pie,yellow-tan,the filling of the pie is **cream-colored**,0.3
fa7d133f1e16b4d,Where is the pie slice placed,plate,on the plate,0.7
fa7d133f1e16b4d,What color is the plate,white,the plate is white with blue stripes,0.7
fa7d133f1e16b4d,How does the surface of the pie filling appear,glazed,the surface of the pie filling appears shiny,0.6
331b51dc156ef8d,What is the name of the sandwich in the image,Sloppy Joe,sloppy joe sandwich,1.0
331b51dc156ef8d,What color is the meat filling in the Sloppy Joe,reddish-brown,the meat filling in the sloppy joe is brown,0.5
331b51dc156ef8d,What color are the corn tortilla chips,yellow,yellow,1.0
331b51dc156ef8d,Where is the bottom bun located,on the bottom,on the plate,0.3
a82943b9e36974d,What color is the top of the bun,golden-brown,the top of the bun is light brown,0.7
a82943b9e36974d,What type of meat is in the filling,chicken,ground chicken,0.7
a82943b9e36974d,What color is the chicken filling,orange,the chicken filling is orange,0.5
a82943b9e36974d,Where are the jalapeño slices placed,on top,on top of the sandwich,0.7
a82943b9e36974d,What is clustered to the right of the Sloppy Joes,chips,chips,1.0
eb3061e9a1207ac,What color is the top bun,golden-brown,the top bun is brown,0.6
eb3061e9a1207ac,What is covering the Sloppy Joe filling,bun,a toasted bun,0.7
eb3061e9a1207ac,What color is the plate,gray,the plate is white,0.1
eb3061e9a1207ac,Where is the filling spilling onto,on a plate,the filling is spilling onto the **plate**,0.7
df79f56de740b5c,What color is the bun,tan,the bun is beige,0.2
df79f56de740b5c,Is the food served on a bun,bun,"yes, it is",0.1
df79f56de740b5c,What color are the kidney beans,red,red,1.0
df79f56de740b5c,Where are the sesame seeds located,on top,on top of the bun,0.7
df79f56de740b5c,Are there diced carrots in the filling,diced,"yes, there are diced carrots",0.3
1b262ba9f1f16d2,What color is the sesame seed juice,beige,the sesame seed juice is light brown,0.3
1b262ba9f1f16d2,What type of drink is shown in the image,juice,sesame milk,0.1
1b262ba9f1f16d2,Where is the sesame seed juice present,on the table,the sesame seed juice is present on the table,0.7
1b262ba9f1f16d2,What is the sesame seed juice served in,glass,a short glass,0.7
1b262ba9f1f16d2,Where is the sesame seed juice located,in a glass,in front of the bottle,0.2
199c11f14158f8f,How would you describe the color of the ginger juice at the bottom,vibrant,the color of the ginger juice at the bottom is orange,0.3
199c11f14158f8f,What is the ginger juice served in,glass,a wine glass,0.7
199c11f14158f8f,What color is the lemon twist,yellow,yellow,1.0
27446535c25c7fc,What fruit is used to make the stars,watermelon,watermelon,1.0
27446535c25c7fc,What color are the watermelon stars,pink,pink,1.0
27446535c25c7fc,What fruit is strung together on the skewers,blueberries,blueberries,1.0
27446535c25c7fc,What color is the surface the kabobs are placed on,green surface,green,0.9
27446535c25c7fc,What holiday do these kabobs represent,4th of July,christmas,0.0
8046eb3f2ad1d80,What color is the soup broth,golden-brown,the soup broth is clear,0.1
8046eb3f2ad1d80,How is the kale distributed in the soup,dispersed,the kale is distributed evenly throughout the soup,0.3
8046eb3f2ad1d80,What type of vegetable is deep green and present in the soup,kale,kale,1.0
8046eb3f2ad1d80,What is the soup served in,bowl,a white ceramic bowl,0.9
72d522544722a3f,What color are most of the kale chips,green,most of the kale chips are green,0.6
72d522544722a3f,What type of food is shown in the image,chips,bowl of crispy kale chips,0.5
72d522544722a3f,What is holding the kale chips,bowl,a white ceramic bowl,0.9
72d522544722a3f,Where is the bowl placed,on a wooden surface,on a wooden table,0.9
72d522544722a3f,What color are the edges of some of the kale chips,brownish,the edges of some of the kale chips are orange,0.2
c92064eed9436af,What color is the kale in the dish,dark green,the kale in the dish is green,0.5
c92064eed9436af,What type of vegetable is dark green and cooked in the dish,kale,kale,1.0
c92064eed9436af,What color are the peppers in the dish,red,red,1.0
c92064eed9436af,Where is the wooden spoon located in the pan,on top of,in the middle of the pan,0.2
7a5730a599a537b,What is the overall appearance of the kebabs,colorful,the kebabs appear to be well-seasoned and grilled,0.1
7a5730a599a537b,What type of dish is shown in the image,kebabs,kebab,0.9
7a5730a599a537b,What color are the beef pieces,red,the beef pieces are **light brown**,0.1
7a5730a599a537b,Where are the kebabs placed,on a plate,the kebabs are placed on a plate,0.9
7a5730a599a537b,What fruit is included in the kebabs,pineapple,the fruit included in the kebabs is **pineapple**,1.0
7c708793b814120,What color is the plate,white,white,1.0
7c708793b814120,What vegetable is shown in the image,kohlrabi,potato,0.2
7c708793b814120,How are the kohlrabi pieces placed on the plate,arranged,they are placed randomly,0.3
7c708793b814120,What color are the roasted edges of the kohlrabi,brown,the roasted edges of the kohlrabi are **dark brown**,0.7
7c708793b814120,Where are the kohlrabi pieces arranged,on a plate,on a white plate,0.9
dfaa2fddbcc3ce6,What color is the serving dish,yellow,the serving dish is **gray**,0.1
dfaa2fddbcc3ce6,What type of food is the kugel made of,noodles,noodles and cheese,0.9
dfaa2fddbcc3ce6,What color are the noodles in the kugel,yellow,the noodles in the kugel are yellow,0.7
dfaa2fddbcc3ce6,Where are the flecks of green parsley scattered,on the top,on top of the food,0.6
0d03349d96e42ba,What is the dominant color of the Kugel,golden-yellow,brown,0.3
0d03349d96e42ba,What process is the Kugel undergoing in the dish,baking,the kugel is undergoing the process of baking,0.7
0d03349d96e42ba,What is sprinkled on the surface of the Kugel,sprinkling,cinnamon is sprinkled on the surface,0.6
0d03349d96e42ba,What is the main ingredient visible throughout the Kugel,noodles,the main ingredient visible throughout the kugel is noodles,0.7
