Image,Question,Answer,Predict,EM,Precision,Recall,F1
56f2be6ebb5a498,What type of food is shown in the image,granola,granola,1.0,1.0,1.0,1.0
56f2be6ebb5a498,What color are the cranberries in the granola,red,red,1.0,1.0,1.0,1.0
1de8bda867af12d,What is the primary color of the granola,brown,brown,1.0,1.0,1.0,1.0
1de8bda867af12d,What type of food is being described,granola,granola,1.0,1.0,1.0,1.0
1de8bda867af12d,What color are the cranberries in the granola,red,red,1.0,1.0,1.0,1.0
1de8bda867af12d,How are the coconut flakes distributed in the granola,scattered,sprinkled throughout,0.0,0.0,0.0,0.0
1de8bda867af12d,Where are the almonds located in the granola,in the mixture,bottom left,0.0,0.0,0.0,0.0
c8325a55672f711,What is the color of the creamy sauce,yellow,light beige,0.0,0.0,0.0,0.0
c8325a55672f711,What is the main ingredient in the dish,potatoes,potatoes,1.0,1.0,1.0,1.0
c8325a55672f711,What color are the potato slices,yellow,light yellow,0.0,0.5,1.0,0.6666666666666666
c8325a55672f711,Where are the potatoes placed,in a baking dish,on top of casserole,0.0,0.0,0.0,0.0
6469a613547241c,What color is the dish,yellow,blue,0.0,0.0,0.0,0.0
6469a613547241c,What type of container holds the scallops,dish,ceramic dish,0.0,0.5,1.0,0.6666666666666666
6469a613547241c,What color are the scallops,white,white,1.0,1.0,1.0,1.0
6469a613547241c,What is the color of the sauce surrounding the scallops,yellow,light yellow,0.0,0.5,1.0,0.6666666666666666
6469a613547241c,Where is the dish positioned in the frame,in the lower center,lower half,0.0,0.5,0.25,0.3333333333333333
8659c8bf322c959,What is the size of the ham pieces,diced,small cubes,0.0,0.0,0.0,0.0
8659c8bf322c959,What type of seafood is in the bowl,shrimp,shrimp,1.0,1.0,1.0,1.0
f8f3ab847fbd98e,What color are the carrot pieces,orange,orange,1.0,1.0,1.0,1.0
f8f3ab847fbd98e,What is the main liquid in the pot,broth,water,0.0,0.0,0.0,0.0
f8f3ab847fbd98e,Where are the carrots and celery positioned,on the left,center of the pot,0.0,0.25,0.3333333333333333,0.28571428571428575
37efc4acb95a4cc,What is the food served in,bowl,cooked greens,0.0,0.0,0.0,0.0
37efc4acb95a4cc,What color is the lemon wedge,lemon,yellow,0.0,0.0,0.0,0.0
37efc4acb95a4cc,What color is the lemon wedge,yellow,yellow,1.0,1.0,1.0,1.0
37efc4acb95a4cc,Where is the lemon wedge placed in the bowl,on the left side,left side of bowl,0.0,0.5,0.5,0.5
768d83ac0f75f2c,How are the chicken pieces arranged in the dish,scattered,random scattered pattern,0.0,0.3333333333333333,1.0,0.5
768d83ac0f75f2c,What color is the sauce in the gumbo,brown,brown,1.0,1.0,1.0,1.0
768d83ac0f75f2c,What type of meat is included in the gumbo besides sausage,chicken,duck,0.0,0.0,0.0,0.0
768d83ac0f75f2c,What type of meat is included in the gumbo besides chicken,sausage,andouille sausage,0.0,0.5,1.0,0.6666666666666666
57fcd575d52b6f1,What color is the pita bread,beige,light brown,0.0,0.0,0.0,0.0
57fcd575d52b6f1,What type of food is shown in the image,gyros,gyro or shawarma,0.0,0.0,0.0,0.0
57fcd575d52b6f1,What color is the gyro meat,brown,brown,1.0,1.0,1.0,1.0
57fcd575d52b6f1,Where are the gyros mostly arranged in the image,on the left side,on a large plate,0.0,0.25,0.25,0.25
57fcd575d52b6f1,What color are the lettuce leaves,green,green,1.0,1.0,1.0,1.0
501fae196787866,What is the texture of the panko crust,crispy,crunchy texture,0.0,0.0,0.0,0.0
501fae196787866,What type of fish is shown in the image,halibut,white fish,0.0,0.0,0.0,0.0
501fae196787866,What color is the halibut,white,golden yellow,0.0,0.0,0.0,0.0
501fae196787866,What color are the beans,green,green,1.0,1.0,1.0,1.0
501fae196787866,Where is the crispy panko crust located,on top,on the fish,0.0,0.3333333333333333,0.5,0.4
ef1a71508ed5873,What color is the crust of the halibut,beige,golden brown,0.0,0.0,0.0,0.0
ef1a71508ed5873,What type of fish is being served,Halibut,white fish,0.0,0.0,0.0,0.0
ef1a71508ed5873,What color is the broccoli,green,green,1.0,1.0,1.0,1.0
ef1a71508ed5873,What is the broccoli located on,on the right,a plate,0.0,0.0,0.0,0.0
8a148819c0cb4f0,What color are the halloumi pieces after frying,golden-brown,golden brown,0.0,0.0,0.0,0.0
8a148819c0cb4f0,What type of cheese is being fried,halloumi,halloumi,1.0,1.0,1.0,1.0
8a148819c0cb4f0,What color is the plate,gray,gray,1.0,1.0,1.0,1.0
8a148819c0cb4f0,Where is the lemon slice positioned on the plate,on the left,upper left side,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
8a148819c0cb4f0,What color is the lemon slice,yellow,yellow,1.0,1.0,1.0,1.0
d0a17cef7c0faf3,What fruit is visible on the surface of the ham,apricot,orange peel,0.0,0.0,0.0,0.0
d0a17cef7c0faf3,What color is the exterior of the ham,reddish-brown,dark brown,0.0,0.0,0.0,0.0
d0a17cef7c0faf3,What is next to the ham in the upper right quadrant of the plate,bowl,brown bowl,0.0,0.5,1.0,0.6666666666666666
d0a17cef7c0faf3,Where is the bowl of brown sugar sauce located,in the upper right,top right,0.0,0.5,0.25,0.3333333333333333
5d818c429496351,What color is the ham,pink,light pink,0.0,0.5,1.0,0.6666666666666666
5d818c429496351,What type of meat is shown in the image,ham,cooked ham,0.0,0.5,1.0,0.6666666666666666
cc1e04c85b3b6fb,What color is the ham inside the sandwich,pink,pink,1.0,1.0,1.0,1.0
cc1e04c85b3b6fb,What is the main food item in the image,sandwich,pulled pork sandwich,0.0,0.3333333333333333,1.0,0.5
cc1e04c85b3b6fb,What color are the pickle slices,green,green,1.0,1.0,1.0,1.0
cc1e04c85b3b6fb,Where are the food items placed,on a plate,on a plate,1.0,1.0,1.0,1.0
cc1e04c85b3b6fb,What color are the edges of the pickle slices,green,dark green,0.0,0.5,1.0,0.6666666666666666
1c1452434772ef5,What is the primary color of the ham slices,pink,pink,1.0,1.0,1.0,1.0
1c1452434772ef5,What type of meat is shown in the image,ham,cooked ham,0.0,0.5,1.0,0.6666666666666666
1c1452434772ef5,What is the appearance of the edges of some ham slices,caramelized,burnt dark brown,0.0,0.0,0.0,0.0
1c1452434772ef5,Where are the ham slices layered,layered on,on top of lettuce,0.0,0.25,0.5,0.3333333333333333
1c1452434772ef5,What is the ham layered on top of,lettuce,mixed greens,0.0,0.0,0.0,0.0
b397bd5d4937bfb,What is the main vegetable in the hash,potato,sweet potatoes,0.0,0.0,0.0,0.0
b397bd5d4937bfb,What color are the cubed sweet potatoes,orange,orange,1.0,1.0,1.0,1.0
b397bd5d4937bfb,Where are the sprigs of dill located,throughout,left side of image,0.0,0.0,0.0,0.0
b397bd5d4937bfb,What color is the yolk of the fried egg,yellow,yellow,1.0,1.0,1.0,1.0
8ba0dca8f0c3725,What color is the Texas Hash,brownish,yellow and orange,0.0,0.0,0.0,0.0
8ba0dca8f0c3725,What is the food served on,plate,white plate,0.0,0.5,1.0,0.6666666666666666
8ba0dca8f0c3725,What color is the melted cheese,yellow,yellow,1.0,1.0,1.0,1.0
8ba0dca8f0c3725,Where are the scallions placed,sprinkled on top,on top of dish,0.0,0.5,0.6666666666666666,0.5714285714285715
8ba0dca8f0c3725,What color is the plate,white,white,1.0,1.0,1.0,1.0
7e60dd9c05f81e5,What color are the sweet potato cubes,orange,orange,1.0,1.0,1.0,1.0
7e60dd9c05f81e5,What type of vegetable is used in the hash,potato,sweet potato,0.0,0.5,1.0,0.6666666666666666
7e60dd9c05f81e5,How is the egg prepared,fried,poached,0.0,0.0,0.0,0.0
7e60dd9c05f81e5,Where is the fried egg placed,on top of,on top of hash browns,0.0,0.6,1.0,0.7499999999999999
7e60dd9c05f81e5,What is the red-colored item in front of the potatoes,bacon,bacon,1.0,1.0,1.0,1.0
bae167eccbe36fa,What food item is shown in the image,hash browns,fried fish cakes,0.0,0.0,0.0,0.0
bae167eccbe36fa,What color is the top of the top left hash brown,golden-brown,light brown,0.0,0.0,0.0,0.0
bae167eccbe36fa,Are the hash browns touching each other,yes,yes they are,0.0,0.3333333333333333,1.0,0.5
bae167eccbe36fa,Where are the hash browns placed,on a plate,on a white plate,0.0,0.75,1.0,0.8571428571428571
9b5b05482f16491,What color are the hash browns,golden-brown,golden brown,0.0,0.0,0.0,0.0
9b5b05482f16491,What are the hash browns served on,plate,a plate,0.0,0.5,1.0,0.6666666666666666
9b5b05482f16491,What color is the rim of the plate,orange,orange,1.0,1.0,1.0,1.0
9b5b05482f16491,What is sprinkled on the white creamy sauce,chives,chives,1.0,1.0,1.0,1.0
71f29ccc1bb79d2,What color are the chicken hearts and mushrooms,brown,brown,1.0,1.0,1.0,1.0
71f29ccc1bb79d2,What type of meat is visible in the image,chicken,mushrooms,0.0,0.0,0.0,0.0
71f29ccc1bb79d2,What color are the round objects in the upper right corner,yellow,yellow,1.0,1.0,1.0,1.0
71f29ccc1bb79d2,"Where are the pale yellow, round objects located in the image",in the upper right,upper-right corner,0.0,0.0,0.0,0.0
6af6a4433e4a0c7,What color is the top of the Cornish Game Hen,golden-brown,golden brown,0.0,0.0,0.0,0.0
6af6a4433e4a0c7,What type of bird is shown in the image,hen,cornish game hen,0.0,0.3333333333333333,1.0,0.5
6af6a4433e4a0c7,What color are the darker grains in the rice stuffing,brown,reddish-brown,0.0,0.0,0.0,0.0
6af6a4433e4a0c7,Where is the Cornish Game Hen positioned in the image,at the top left,upper left,0.0,0.5,0.25,0.3333333333333333
4e8597ee35c2dfd,What type of food is in the bowl,salad,salad,1.0,1.0,1.0,1.0
4e8597ee35c2dfd,What colors are present in the salad dressing,green-white,light green,0.0,0.0,0.0,0.0
4e8597ee35c2dfd,Where is the dressing drizzled,over the salad leaves,on the salad,0.0,0.6666666666666666,0.5,0.5714285714285715
4e8597ee35c2dfd,What vegetable pieces are in the salad,tomatoes,tomatoes,1.0,1.0,1.0,1.0
00bf2bb6e5a159a,What type of beans are clustered on top of the hummus,edamame,edamame,1.0,1.0,1.0,1.0
00bf2bb6e5a159a,What is the base of the dish made of,hummus,edamame hummus,0.0,0.5,1.0,0.6666666666666666
00bf2bb6e5a159a,What color are the small seeds scattered on the hummus,black,black,1.0,1.0,1.0,1.0
00bf2bb6e5a159a,Where are the edamame beans located,on top of,center of the bowl,0.0,0.25,0.3333333333333333,0.28571428571428575
b3642208c36c1c0,What is the color of the hummus,yellow,light yellowish-beige,0.0,0.0,0.0,0.0
b3642208c36c1c0,What is the dip in the bowl,hummus,hummus,1.0,1.0,1.0,1.0
b3642208c36c1c0,Where are the crackers placed in relation to the hummus,submerged,right side,0.0,0.0,0.0,0.0
b3642208c36c1c0,What is served alongside the hummus,crackers,crackers,1.0,1.0,1.0,1.0
b3642208c36c1c0,Where are the crackers positioned in the bowl,on the right,right side of bowl,0.0,0.25,0.3333333333333333,0.28571428571428575
1d926823e55a19f,What is the hummus served in,bowl,white wavy-rimmed bowl,0.0,0.3333333333333333,1.0,0.5
1d926823e55a19f,What color is the hummus,brownish-green,light yellow-orange,0.0,0.0,0.0,0.0
1d926823e55a19f,Where is the bowl situated in the image,towards the top left,upper-left corner,0.0,0.0,0.0,0.0
3c4a5088c3151a4,What color is the hummus,beige,white,0.0,0.0,0.0,0.0
3c4a5088c3151a4,What is the name of the food in the bowl,hummus,hummus,1.0,1.0,1.0,1.0
3c4a5088c3151a4,What color is the oil in the center of the hummus,yellow,yellow,1.0,1.0,1.0,1.0
3c4a5088c3151a4,What is arranged around the rim of the bowl,tomatoes,tomatoes,1.0,1.0,1.0,1.0
3c4a5088c3151a4,What is dusted on the hummus,spices,paprika and cumin,0.0,0.0,0.0,0.0
8ee85aedb5b644e,What color is the hummus,yellow-beige,light yellow-orange,0.0,0.0,0.0,0.0
8ee85aedb5b644e,What is the hummus served in,bowl,small black bowl,0.0,0.3333333333333333,1.0,0.5
8ee85aedb5b644e,What color are the carrots,orange,orange,1.0,1.0,1.0,1.0
8ee85aedb5b644e,What is the hummus served with,carrots,baby carrots,0.0,0.5,1.0,0.6666666666666666
8ee85aedb5b644e,Where are the carrots placed,on the plate,left of the bowl,0.0,0.25,0.3333333333333333,0.28571428571428575
3d48f6b7482aba6,What color is the jam in the jars,reddish-brown,red,0.0,0.0,0.0,0.0
3d48f6b7482aba6,What containers are used to hold the jam,jars,glass jars,0.0,0.5,1.0,0.6666666666666666
3d48f6b7482aba6,Where are the jars positioned in the frame,in the center,center of the frame,0.0,0.5,0.6666666666666666,0.5714285714285715
bbf959f60d3b884,What color is the nectarine jam,orange,vibrant orange,0.0,0.5,1.0,0.6666666666666666
bbf959f60d3b884,What are the jars made of,jars,glass,0.0,0.0,0.0,0.0
bbf959f60d3b884,What material are the lids made of,glass,metal,0.0,0.0,0.0,0.0
bbf959f60d3b884,Where are the jars primarily located,in the center,white countertop,0.0,0.0,0.0,0.0
bbf959f60d3b884,What color is the background,pinkish-white,white,0.0,0.0,0.0,0.0
f065b6f63d2d4a8,Where is the apricot jam located in the image,in the center,center of the image,0.0,0.5,0.6666666666666666,0.5714285714285715
f065b6f63d2d4a8,Which part of the image contains the jam,bottom half,orange jam,0.0,0.0,0.0,0.0
f065b6f63d2d4a8,What color is the apricot jam,orange,orange,1.0,1.0,1.0,1.0
f065b6f63d2d4a8,How would you describe the color of the jam,vibrant,golden orange,0.0,0.0,0.0,0.0
38ebbd7b792ff0d,What are the jars made of,glass,glass,1.0,1.0,1.0,1.0
38ebbd7b792ff0d,What fruit is used to make the jam,papaya,apricots peaches nectarines,0.0,0.0,0.0,0.0
38ebbd7b792ff0d,How would you describe the papaya used in the jam,fresh,vibrant orange color,0.0,0.0,0.0,0.0
38ebbd7b792ff0d,Where are the jars placed,on a white cloth,granite countertop,0.0,0.0,0.0,0.0
252b508f8033600,What color is the coffee jelly,dark brown,dark brown,1.0,1.0,1.0,1.0
252b508f8033600,What shape are the coffee jelly pieces,cubes,square-shaped,0.0,0.0,0.0,0.0
252b508f8033600,What color is the liquid surrounding the coffee jelly,beige,creamy white,0.0,0.0,0.0,0.0
252b508f8033600,How are the coffee jelly cubes distributed in the mugs,scattered,randomly throughout the mugs,0.0,0.0,0.0,0.0
465a36d85d1bf6d,What color is the jerky,black,blackened,0.0,0.0,0.0,0.0
465a36d85d1bf6d,What color is the jerky described as,dark,charred,0.0,0.0,0.0,0.0
465a36d85d1bf6d,How is the jerky arranged in the dish,stacked,stacked formation,0.0,0.5,1.0,0.6666666666666666
465a36d85d1bf6d,What is the jerky placed in,dish,white rectangular dish,0.0,0.3333333333333333,1.0,0.5
465a36d85d1bf6d,Where is the jerky pile located in the frame,in the center,middle of the frame,0.0,0.25,0.3333333333333333,0.28571428571428575
02649a5833f44cd,What is the primary color of the beef jerky,brown,brown,1.0,1.0,1.0,1.0
02649a5833f44cd,What type of food is shown in the image,beef jerky,meat,0.0,0.0,0.0,0.0
02649a5833f44cd,How are the beef jerky pieces arranged in the image,scattered,in a pile,0.0,0.0,0.0,0.0
02649a5833f44cd,What color variation is seen in some of the beef jerky pieces,reddish-brown,brown tan dark brown,0.0,0.0,0.0,0.0
02649a5833f44cd,Where are the darkest pieces of beef jerky located,around the edges,right side,0.0,0.0,0.0,0.0
f4559d130566a05,What color are the beef jerky pieces,brown,dark brown,0.0,0.5,1.0,0.6666666666666666
f4559d130566a05,What type of food is shown in the image,beef jerky,beef jerky,1.0,1.0,1.0,1.0
f4559d130566a05,How are the beef jerky pieces arranged,overlapping,loose pile,0.0,0.0,0.0,0.0
580723682f5811f,What color is the beef jerky,dark brown,dark brown,1.0,1.0,1.0,1.0
580723682f5811f,Where is the beef jerky located,located inside,in a glass jar,0.0,0.0,0.0,0.0
580723682f5811f,What is the beef jerky stored in,jar,airtight containers or bags,0.0,0.0,0.0,0.0
580723682f5811f,What is the jar doing on the table,sitting,holding beef jerky,0.0,0.0,0.0,0.0
580723682f5811f,What is the table made of,wooden,wood,0.0,0.0,0.0,0.0
fa7d133f1e16b4d,What color is the filling of the pie,yellow-tan,light brown,0.0,0.0,0.0,0.0
fa7d133f1e16b4d,Where is the pie slice placed,plate,on a white plate,0.0,0.25,1.0,0.4
fa7d133f1e16b4d,What color is the plate,white,white,1.0,1.0,1.0,1.0
fa7d133f1e16b4d,How does the surface of the pie filling appear,glazed,shiny and smooth,0.0,0.0,0.0,0.0
331b51dc156ef8d,What is the name of the sandwich in the image,Sloppy Joe,sloppy joe,1.0,1.0,1.0,1.0
331b51dc156ef8d,What color is the meat filling in the Sloppy Joe,reddish-brown,reddish-brown,1.0,1.0,1.0,1.0
331b51dc156ef8d,What color are the corn tortilla chips,yellow,yellow,1.0,1.0,1.0,1.0
331b51dc156ef8d,Where is the bottom bun located,on the bottom,foreground of the image,0.0,0.25,0.3333333333333333,0.28571428571428575
a82943b9e36974d,What color is the top of the bun,golden-brown,golden brown,0.0,0.0,0.0,0.0
a82943b9e36974d,What type of meat is in the filling,chicken,chicken,1.0,1.0,1.0,1.0
a82943b9e36974d,What color is the chicken filling,orange,orange,1.0,1.0,1.0,1.0
a82943b9e36974d,Where are the jalapeño slices placed,on top,on top of sandwich,0.0,0.5,1.0,0.6666666666666666
a82943b9e36974d,What is clustered to the right of the Sloppy Joes,chips,potato chips,0.0,0.5,1.0,0.6666666666666666
eb3061e9a1207ac,What color is the top bun,golden-brown,light brown,0.0,0.0,0.0,0.0
eb3061e9a1207ac,What is covering the Sloppy Joe filling,bun,a bun,0.0,0.5,1.0,0.6666666666666666
eb3061e9a1207ac,What color is the plate,gray,white,0.0,0.0,0.0,0.0
eb3061e9a1207ac,Where is the filling spilling onto,on a plate,the plate,0.0,0.5,0.3333333333333333,0.4
df79f56de740b5c,What color is the bun,tan,light brown,0.0,0.0,0.0,0.0
df79f56de740b5c,Is the food served on a bun,bun,yes,0.0,0.0,0.0,0.0
df79f56de740b5c,What color are the kidney beans,red,red,1.0,1.0,1.0,1.0
df79f56de740b5c,Where are the sesame seeds located,on top,top of the bun,0.0,0.25,0.5,0.3333333333333333
df79f56de740b5c,Are there diced carrots in the filling,diced,yes there are,0.0,0.0,0.0,0.0
1b262ba9f1f16d2,What color is the sesame seed juice,beige,light brown,0.0,0.0,0.0,0.0
1b262ba9f1f16d2,What type of drink is shown in the image,juice,horchata,0.0,0.0,0.0,0.0
1b262ba9f1f16d2,Where is the sesame seed juice present,on the table,korea,0.0,0.0,0.0,0.0
1b262ba9f1f16d2,What is the sesame seed juice served in,glass,a glass,0.0,0.5,1.0,0.6666666666666666
1b262ba9f1f16d2,Where is the sesame seed juice located,in a glass,i cannot provide information,0.0,0.0,0.0,0.0
199c11f14158f8f,How would you describe the color of the ginger juice at the bottom,vibrant,deep rich orange,0.0,0.0,0.0,0.0
