Image,Question,Answer,Predict,gpt_score
b3642208c36c1c0,Where are the crackers placed in relation to the hummus,submerged,in the hummus,0.2
b3642208c36c1c0,What is served alongside the hummus,crackers,crackers,1.0
b3642208c36c1c0,Where are the crackers positioned in the bowl,on the right,in the bowl,0.2
1d926823e55a19f,What is the hummus served in,bowl,a white bowl,0.9
1d926823e55a19f,What color is the hummus,brownish-green,greenish-brown,0.9
1d926823e55a19f,Where is the bowl situated in the image,towards the top left,on a white plate,0.2
3c4a5088c3151a4,What color is the hummus,beige,white,0.2
3c4a5088c3151a4,What is the name of the food in the bowl,hummus,tabbouleh salad,0.3
3c4a5088c3151a4,What color is the oil in the center of the hummus,yellow,yellow,1.0
3c4a5088c3151a4,What is arranged around the rim of the bowl,tomatoes,tomato slices,0.7
3c4a5088c3151a4,What is dusted on the hummus,spices,paprika,0.7
8ee85aedb5b644e,What color is the hummus,yellow-beige,brown,0.4
8ee85aedb5b644e,What is the hummus served in,bowl,a bowl,1.0
8ee85aedb5b644e,What color are the carrots,orange,orange,1.0
8ee85aedb5b644e,What is the hummus served with,carrots,baby carrots,0.9
8ee85aedb5b644e,Where are the carrots placed,on the plate,around the hummus,0.2
3d48f6b7482aba6,What color is the jam in the jars,reddish-brown,dark red,0.7
3d48f6b7482aba6,What containers are used to hold the jam,jars,mason jars,0.9
3d48f6b7482aba6,Where are the jars positioned in the frame,in the center,in a row,0.2
bbf959f60d3b884,What color is the nectarine jam,orange,orange,1.0
bbf959f60d3b884,What are the jars made of,jars,glass,0.5
bbf959f60d3b884,What material are the lids made of,glass,metal,0.0
bbf959f60d3b884,Where are the jars primarily located,in the center,on a table,0.3
bbf959f60d3b884,What color is the background,pinkish-white,white,0.7
f065b6f63d2d4a8,Where is the apricot jam located in the image,in the center,on a countertop,0.3
f065b6f63d2d4a8,Which part of the image contains the jam,bottom half,the jar,0.2
f065b6f63d2d4a8,What color is the apricot jam,orange,orange,1.0
f065b6f63d2d4a8,How would you describe the color of the jam,vibrant,orange,0.5
38ebbd7b792ff0d,What are the jars made of,glass,glass,1.0
38ebbd7b792ff0d,What fruit is used to make the jam,papaya,peach,0.3
38ebbd7b792ff0d,How would you describe the papaya used in the jam,fresh,ripe and cubed,0.3
38ebbd7b792ff0d,Where are the jars placed,on a white cloth,on a table,0.4
252b508f8033600,What color is the coffee jelly,dark brown,black,0.2
252b508f8033600,What shape are the coffee jelly pieces,cubes,square,0.5
252b508f8033600,What color is the liquid surrounding the coffee jelly,beige,white,0.2
252b508f8033600,How are the coffee jelly cubes distributed in the mugs,scattered,scattered throughout,0.9
465a36d85d1bf6d,What color is the jerky,black,dark brown,0.6
465a36d85d1bf6d,What color is the jerky described as,dark,dark brown,0.8
465a36d85d1bf6d,How is the jerky arranged in the dish,stacked,in a pile,0.7
465a36d85d1bf6d,What is the jerky placed in,dish,white dish,0.9
465a36d85d1bf6d,Where is the jerky pile located in the frame,in the center,bottom of image,0.1
02649a5833f44cd,What is the primary color of the beef jerky,brown,dark brown,0.9
02649a5833f44cd,What type of food is shown in the image,beef jerky,barbecue ribs,0.3
02649a5833f44cd,How are the beef jerky pieces arranged in the image,scattered,stacked together,0.1
02649a5833f44cd,What color variation is seen in some of the beef jerky pieces,reddish-brown,light brown,0.6
02649a5833f44cd,Where are the darkest pieces of beef jerky located,around the edges,in the center,0.1
f4559d130566a05,What color are the beef jerky pieces,brown,dark brown,0.9
f4559d130566a05,What type of food is shown in the image,beef jerky,beef jerky,1.0
f4559d130566a05,How are the beef jerky pieces arranged,overlapping,stacked on top of each other,0.7
580723682f5811f,What color is the beef jerky,dark brown,brown,0.8
580723682f5811f,Where is the beef jerky located,located inside,inside a jar,0.7
580723682f5811f,What is the beef jerky stored in,jar,a mason jar,0.9
580723682f5811f,What is the jar doing on the table,sitting,holding dried meat,0.1
580723682f5811f,What is the table made of,wooden,wood,0.9
fa7d133f1e16b4d,What color is the filling of the pie,yellow-tan,yellow,0.7
fa7d133f1e16b4d,Where is the pie slice placed,plate,on a plate,0.7
fa7d133f1e16b4d,What color is the plate,white,white with blue dots,0.7
fa7d133f1e16b4d,How does the surface of the pie filling appear,glazed,smooth and glossy,0.7
331b51dc156ef8d,What is the name of the sandwich in the image,sloppy joe,barbecue bean sandwich,0.3
331b51dc156ef8d,What color is the meat filling in the Sloppy Joe,reddish-brown,reddish-brown,1.0
331b51dc156ef8d,What color are the corn tortilla chips,yellow,yellow,1.0
331b51dc156ef8d,Where is the bottom bun located,on the bottom,on a plate,0.3
a82943b9e36974d,What color is the top of the bun,golden-brown,light brown,0.7
a82943b9e36974d,What type of meat is in the filling,chicken,tenderloin steak,0.1
a82943b9e36974d,What color is the chicken filling,orange,orange,1.0
a82943b9e36974d,Where are the jalapeño slices placed,on top,on top of the sandwich,0.7
a82943b9e36974d,What is clustered to the right of the Sloppy Joes,chips,potato chips,1.0
eb3061e9a1207ac,What color is the top bun,golden-brown,light brown,0.7
eb3061e9a1207ac,What is covering the Sloppy Joe filling,bun,chopped green peppers,0.1
eb3061e9a1207ac,What color is the plate,gray,beige,0.2
eb3061e9a1207ac,Where is the filling spilling onto,on a plate,side of bun,0.2
df79f56de740b5c,What color is the bun,tan,light brown,0.7
df79f56de740b5c,Is the food served on a bun,bun,"yes, chili cheese dog",0.2
df79f56de740b5c,What color are the kidney beans,red,red,1.0
df79f56de740b5c,Where are the sesame seeds located,on top,on the bun,0.5
df79f56de740b5c,Are there diced carrots in the filling,diced,"yes, diced carrots",0.6
1b262ba9f1f16d2,What color is the sesame seed juice,beige,white,0.2
1b262ba9f1f16d2,What type of drink is shown in the image,juice,milk,0.2
1b262ba9f1f16d2,Where is the sesame seed juice present,on the table,in a glass,0.2
1b262ba9f1f16d2,What is the sesame seed juice served in,glass,glass,1.0
1b262ba9f1f16d2,Where is the sesame seed juice located,in a glass,in a bottle,0.3
199c11f14158f8f,How would you describe the color of the ginger juice at the bottom,vibrant,light brown,0.2
199c11f14158f8f,What is the ginger juice served in,glass,a glass,0.9
199c11f14158f8f,What color is the lemon twist,yellow,orange,0.2
27446535c25c7fc,What fruit is used to make the stars,watermelon,watermelon,1.0
27446535c25c7fc,What color are the watermelon stars,pink,pink,1.0
27446535c25c7fc,What fruit is strung together on the skewers,blueberries,star fruit,0.1
27446535c25c7fc,What color is the surface the kabobs are placed on,green surface,green,0.9
27446535c25c7fc,What holiday do these kabobs represent,4th of july,Christmas,0.0
8046eb3f2ad1d80,What color is the soup broth,golden-brown,brownish-red,0.6
8046eb3f2ad1d80,How is the kale distributed in the soup,dispersed,throughout the soup,0.2
8046eb3f2ad1d80,What type of vegetable is deep green and present in the soup,kale,kale,1.0
8046eb3f2ad1d80,What is the soup served in,bowl,white bowl,0.9
72d522544722a3f,What color are most of the kale chips,green,green,1.0
72d522544722a3f,What type of food is shown in the image,chips,kale chips,0.6
72d522544722a3f,What is holding the kale chips,bowl,a white bowl,0.9
72d522544722a3f,Where is the bowl placed,on a wooden surface,on a wooden table,0.9
72d522544722a3f,What color are the edges of some of the kale chips,brownish,burnt brown,0.7
c92064eed9436af,What color is the kale in the dish,dark green,green,0.7
c92064eed9436af,What type of vegetable is dark green and cooked in the dish,kale,spinach,0.6
c92064eed9436af,What color are the peppers in the dish,red,red,1.0
c92064eed9436af,Where is the wooden spoon located in the pan,on top of,inside the pan,0.2
7a5730a599a537b,What is the overall appearance of the kebabs,colorful,colorful and appetizing,0.9
7a5730a599a537b,What type of dish is shown in the image,kebabs,kebab,0.9
7a5730a599a537b,What color are the beef pieces,red,dark brown,0.1
7a5730a599a537b,Where are the kebabs placed,on a plate,on a white plate,0.9
7a5730a599a537b,What fruit is included in the kebabs,pineapple,pineapple,1.0
7c708793b814120,What color is the plate,white,white,1.0
7c708793b814120,What vegetable is shown in the image,kohlrabi,potatoes,0.2
7c708793b814120,How are the kohlrabi pieces placed on the plate,arranged,arranged in a pile,0.9
7c708793b814120,What color are the roasted edges of the kohlrabi,brown,golden-brown,0.7
7c708793b814120,Where are the kohlrabi pieces arranged,on a plate,on a plate,1.0
dfaa2fddbcc3ce6,What color is the serving dish,yellow,dark gray,0.1
dfaa2fddbcc3ce6,What type of food is the kugel made of,noodles,potato and cheese,0.1
dfaa2fddbcc3ce6,What color are the noodles in the kugel,yellow,yellow,1.0
dfaa2fddbcc3ce6,Where are the flecks of green parsley scattered,on the top,on the pasta,0.2
0d03349d96e42ba,What is the dominant color of the Kugel,golden-yellow,golden brown,0.8
0d03349d96e42ba,What process is the Kugel undergoing in the dish,baking,baking in an oven,0.9
0d03349d96e42ba,What is sprinkled on the surface of the Kugel,sprinkling,cheese,0.1
0d03349d96e42ba,What is the main ingredient visible throughout the Kugel,noodles,potato,0.1
0d03349d96e42ba,What color are the darker elements interspersed throughout the Kugel,brown,black,0.1
e2f49a9c9cea5ea,What color is the lamb,brown,brown,1.0
e2f49a9c9cea5ea,What type of meat is centrally located in the image,lamb,roast beef,0.2
e2f49a9c9cea5ea,Where is the lamb nestled,in the center,among the potatoes,0.2
ef59e3403eff7c8,What is the color of the broth in the stew,reddish-brown,red,0.7
ef59e3403eff7c8,What type of dish is the lamb being cooked in,stew,stew,1.0
ef59e3403eff7c8,What does the broth do to the spaces between the solid ingredients,fills,fills the spaces,0.7
ef59e3403eff7c8,What is the color of the bowl containing the stew,white,white,1.0
ef59e3403eff7c8,Where are the lamb pieces located in the stew,throughout the stew,in the stew,0.7
cba8c4178e2f10e,What color is the plate the lamb shanks are served on,white,white,1.0
cba8c4178e2f10e,What type of meat is featured in the dish,lamb,beef short ribs,0.1
cba8c4178e2f10e,What color is the lamb shank,brown,brown,1.0
cba8c4178e2f10e,Where are the diced carrots located,scattered around,under the meat,0.1
d1f69026ce3c901,What type of meat is shown in the image,lamb,beef,0.1
d1f69026ce3c901,What does the color of the lamb shank exhibit,gradient,well-done,0.1
d1f69026ce3c901,What color is the sauce surrounding the lamb shanks,brown,brown,1.0
d1f69026ce3c901,What are the translucent pieces in the sauce,onions,mushrooms,0.2
d1f69026ce3c901,How are the onions described in the image,cooked,caramelized in the pan,0.6
cbd2b9ac8a823d3,What color is the bowl holding the lasagna,orange,brown,0.2
cbd2b9ac8a823d3,What type of dish is being served in the bowl,lasagna,baked pasta,0.7
cbd2b9ac8a823d3,What is the texture of the sauce on the lasagna,creamy,cheesy and creamy,0.7
cbd2b9ac8a823d3,What color is the sauce covering the pasta,white,white,1.0
cbd2b9ac8a823d3,Where are the specks of black pepper located,on the surface,on top of the dish,0.3
f5fb0df40b092f8,What color is the top layer of the lasagna,golden-brown,golden-brown,1.0
f5fb0df40b092f8,What type of dish is shown in the image,lasagna,lasagna,1.0
f5fb0df40b092f8,What color is the stovetop,black,silver,0.1
f5fb0df40b092f8,Where is the lasagna placed,on a black stovetop,on a stove,0.9
f5fb0df40b092f8,What color are the visible interior layers of the lasagna,green,orange and white,0.2
e3a012097af2a98,What color is the lettuce,green,green,1.0
e3a012097af2a98,What type of dish is being described,lasagna,taco salad,0.1
e3a012097af2a98,What color are the diced tomatoes,red,red,1.0
e3a012097af2a98,What color is the melted cheddar cheese,yellow,orange,0.3
e3a012097af2a98,Where is the lasagna resting,on top of,on a plate,0.6
114e30b0121f8ac,What fruit is used to make the lassi,banana,mango,0.2
114e30b0121f8ac,What color is the straw,yellow,yellow,1.0
114e30b0121f8ac,Where is the straw placed in the glass,on the left,in the left side,0.7
114e30b0121f8ac,What color is the mint garnish,green,green,1.0
2836bea848092dc,What is the color of the glass,clear,clear glass,0.7
2836bea848092dc,What color is the spiced mango lassi,yellow,light brown,0.2
2836bea848092dc,Where is the straw inserted,into the lassi,in the drink,0.5
2836bea848092dc,What color are the leaves in the backdrop,green,green,1.0
44bbcb71225e21a,What is the color of the glass mugs,transparent,clear glass,0.7
44bbcb71225e21a,What color is the tray,white,white,1.0
44bbcb71225e21a,What is the primary color of the Eggnog Lattes,tan,tan,1.0
44bbcb71225e21a,Where are the mugs situated,on a plate,on a plate,1.0
9eef702c19b23dd,What color is the foam on the latte,white,white,1.0
9eef702c19b23dd,What color is the latte,tan,brown,0.3
9eef702c19b23dd,Where is the shaved white chocolate placed,on top of,on top of the drink,0.9
9eef702c19b23dd,What fruit is placed to the left of the plate,strawberry,strawberry,1.0
c5cc39a0e3818c9,What color is the cup,white,white and red,0.7
c5cc39a0e3818c9,What type of drink is in the cup,latte,hot chocolate,0.2
c5cc39a0e3818c9,What does the latte have on top of the foam,shaved chocolate,cinnamon dusting,0.2
c5cc39a0e3818c9,What color is the bottom layer of the latte,brown,brown,1.0
c5cc39a0e3818c9,Where is the dusting of brown spice located,on top of,on the drink,0.2
266ba9144fa1bca,What color is the pie filling,yellow,yellow,1.0
266ba9144fa1bca,Where does the pie filling sit,in the center,on a plate,0.3
266ba9144fa1bca,What is the dessert described in the image,pie,lemon cream pie,0.7
266ba9144fa1bca,What shape is the pie slice,triangular,triangle,0.9
266ba9144fa1bca,Where is the whipped cream located,on the top,on the cheesecake,0.2
aacd533122666f9,What fruit is the cream made from,lemon,mango,0.2
aacd533122666f9,What color is the lemon cream,yellow,yellow,1.0
aacd533122666f9,What utensil is partially submerged in the cream,spoon,spoon,1.0
db621f115a77b33,What color is the lemon curd in the jar closer to the viewer,yellow,yellow,1.0
db621f115a77b33,What containers are used to hold the lemon curd,jars,glass jars,0.9
db621f115a77b33,What is the name of the food in the jars,lemon curd,yellow jam,0.7
